Date,pm10ltp,pmfine
26-Jul-2016 05:00,27.4,10.2
26-Jul-2016 06:00,49.5,14.6
26-Jul-2016 07:00,30.7,8.4
26-Jul-2016 08:00,17.7,6.4
26-Jul-2016 09:00,18.7,6.3
26-Jul-2016 10:00,12.5,5.1
26-Jul-2016 11:00,9.2,3.7
26-Jul-2016 12:00,11.4,3.8
26-Jul-2016 13:00,10.4,3.7
26-Jul-2016 14:00,9.2,3.6
26-Jul-2016 15:00,10,3.9
26-Jul-2016 16:00,20.6,5.4
26-Jul-2016 17:00,10,4
26-Jul-2016 18:00,10.4,4.1
26-Jul-2016 19:00,15,5
26-Jul-2016 20:00,26.1,7.5
26-Jul-2016 21:00,24.7,8.5
26-Jul-2016 22:00,20,7.6
26-Jul-2016 23:00,13.9,6.3
27-Jul-2016 00:00,12.2,5.9
27-Jul-2016 01:00,13.3,6.3
27-Jul-2016 02:00,13.3,6.4
27-Jul-2016 03:00,11.8,6.4
27-Jul-2016 04:00,13.8,6.9
27-Jul-2016 05:00,14.2,7.1
27-Jul-2016 06:00,17,7.3
27-Jul-2016 07:00,16.2,6.5
27-Jul-2016 08:00,15,6
27-Jul-2016 09:00,15,5.5
27-Jul-2016 10:00,15.6,5.2
27-Jul-2016 11:00,16.3,4.7
27-Jul-2016 12:00,11.9,4.2
27-Jul-2016 13:00,12.6,4.4
27-Jul-2016 14:00,12.2,4.2
27-Jul-2016 15:00,10,3.9
27-Jul-2016 16:00,10.3,5
27-Jul-2016 17:00,9.5,4.4
27-Jul-2016 18:00,9.5,3.9
27-Jul-2016 19:00,16.3,5.2
27-Jul-2016 20:00,24.5,7
27-Jul-2016 21:00,31.2,9.4
27-Jul-2016 22:00,30.8,10.1
27-Jul-2016 23:00,33,10.9
28-Jul-2016 00:00,15.8,7.6
28-Jul-2016 01:00,11.3,5.5
28-Jul-2016 02:00,13.1,6.2
28-Jul-2016 03:00,17.1,7.3
28-Jul-2016 04:00,12.4,6
28-Jul-2016 05:00,13.7,6.6
28-Jul-2016 06:00,20.1,7.3
28-Jul-2016 07:00,20.8,7
28-Jul-2016 08:00,14.3,5.4
28-Jul-2016 09:00,15.4,5.2
28-Jul-2016 10:00,15.8,4.9
28-Jul-2016 11:00,19.9,5
28-Jul-2016 12:00,13.4,4.2
28-Jul-2016 13:00,10.1,3.5
28-Jul-2016 14:00,11.3,3.8
28-Jul-2016 15:00,9.4,3.8
28-Jul-2016 16:00,19.1,5
28-Jul-2016 17:00,11.2,4.1
28-Jul-2016 18:00,15.8,4.6
28-Jul-2016 19:00,20.3,5.9
28-Jul-2016 20:00,35.1,9.4
28-Jul-2016 21:00,41.9,11.7
28-Jul-2016 22:00,37,11.5
28-Jul-2016 23:00,27,10
29-Jul-2016 00:00,21.2,9.1
29-Jul-2016 01:00,20.8,9.1
29-Jul-2016 02:00,19.9,9.2
29-Jul-2016 03:00,17.3,8.5
29-Jul-2016 04:00,21.8,8.6
29-Jul-2016 05:00,39.6,11.2
29-Jul-2016 06:00,28,8.8
29-Jul-2016 07:00,29.2,8.5
29-Jul-2016 08:00,18.4,6.9
29-Jul-2016 09:00,21.2,7.8
29-Jul-2016 10:00,20,5.8
29-Jul-2016 11:00,13.1,4.4
29-Jul-2016 12:00,12.7,4.4
29-Jul-2016 13:00,9.5,4.1
29-Jul-2016 14:00,10.3,4.2
29-Jul-2016 15:00,10.7,4.3
29-Jul-2016 16:00,32.2,7.3
29-Jul-2016 17:00,24.5,6
29-Jul-2016 18:00,10.6,4.5
29-Jul-2016 19:00,14.3,5.2
29-Jul-2016 20:00,14.7,6
29-Jul-2016 21:00,27.8,10.2
29-Jul-2016 22:00,28.4,11
29-Jul-2016 23:00,24,10.2
30-Jul-2016 00:00,16.3,8
30-Jul-2016 01:00,15.6,7.4
30-Jul-2016 02:00,16.2,7.6
30-Jul-2016 03:00,15.8,7.7
30-Jul-2016 04:00,12.1,7
30-Jul-2016 05:00,13.5,7.2
30-Jul-2016 06:00,13.5,7.3
30-Jul-2016 07:00,16.8,7.6
30-Jul-2016 08:00,18,7.1
30-Jul-2016 09:00,19,7
30-Jul-2016 10:00,21.7,6.3
30-Jul-2016 11:00,14.3,5.5
30-Jul-2016 12:00,12.7,5
30-Jul-2016 13:00,6,3.5
30-Jul-2016 14:00,6.6,3.7
30-Jul-2016 15:00,6.9,3.7
30-Jul-2016 16:00,5.8,3.4
30-Jul-2016 17:00,5.6,3.3
30-Jul-2016 18:00,8.7,3.8
30-Jul-2016 19:00,21.6,5.8
30-Jul-2016 20:00,15.3,5.9
30-Jul-2016 21:00,8.7,4.5
30-Jul-2016 22:00,10.9,5
30-Jul-2016 23:00,16.8,6.9
31-Jul-2016 00:00,16.7,7.2
31-Jul-2016 01:00,14.9,6.9
31-Jul-2016 02:00,14.3,6.8
31-Jul-2016 03:00,12.9,6.3
31-Jul-2016 04:00,14.9,6.8
31-Jul-2016 05:00,15.2,7.2
31-Jul-2016 06:00,17.6,7.7
31-Jul-2016 07:00,10.6,4.9
31-Jul-2016 08:00,6,3.7
31-Jul-2016 09:00,4.5,3.2
31-Jul-2016 10:00,5.4,3.2
31-Jul-2016 11:00,6.3,3.3
31-Jul-2016 12:00,6.9,3.3
31-Jul-2016 13:00,6.9,3.3
31-Jul-2016 14:00,6.4,3.5
31-Jul-2016 15:00,6.1,3.3
31-Jul-2016 16:00,7.5,3.5
31-Jul-2016 17:00,79.3,14.9
31-Jul-2016 18:00,24.4,6
31-Jul-2016 19:00,11.7,4.4
31-Jul-2016 20:00,7.2,4.1
31-Jul-2016 21:00,7.6,4.4
31-Jul-2016 22:00,10.8,5.1
31-Jul-2016 23:00,8.2,4.9
01-Aug-2016 00:00,7.3,5
01-Aug-2016 01:00,7.3,5.1
01-Aug-2016 02:00,6.5,4.9
01-Aug-2016 03:00,8.6,5.6
01-Aug-2016 04:00,10.4,6.3
01-Aug-2016 05:00,15,6.6
01-Aug-2016 06:00,20.6,6.7
01-Aug-2016 07:00,20.6,7.1
01-Aug-2016 08:00,14.1,6.3
01-Aug-2016 09:00,17.3,6
01-Aug-2016 10:00,12.8,4.9
01-Aug-2016 11:00,10.5,4.2
01-Aug-2016 12:00,11,4.2
01-Aug-2016 13:00,11.2,4.7
01-Aug-2016 14:00,10.6,5
01-Aug-2016 15:00,11.6,6.5
01-Aug-2016 16:00,9.5,5.3
01-Aug-2016 17:00,8.2,4.3
01-Aug-2016 18:00,9.1,4.7
01-Aug-2016 19:00,12.2,5.4
01-Aug-2016 20:00,13.2,5.9
01-Aug-2016 21:00,15.5,6.9
01-Aug-2016 22:00,18.7,8.4
01-Aug-2016 23:00,17.1,8.2
02-Aug-2016 00:00,22.1,9.5
02-Aug-2016 01:00,13,7.1
02-Aug-2016 02:00,10.9,6.6
02-Aug-2016 03:00,12.9,7.1
02-Aug-2016 04:00,12.4,7.3
02-Aug-2016 05:00,34.8,11.1
02-Aug-2016 06:00,33.6,10
02-Aug-2016 07:00,34,9.5
02-Aug-2016 08:00,22.6,7.2
02-Aug-2016 09:00,18.7,6.1
02-Aug-2016 10:00,17.6,6.2
02-Aug-2016 11:00,16.8,6.2
02-Aug-2016 12:00,15,5.5
02-Aug-2016 13:00,17.3,6.1
02-Aug-2016 14:00,16.5,5.8
02-Aug-2016 15:00,14.7,5.1
02-Aug-2016 16:00,11.9,4.8
02-Aug-2016 17:00,10.3,4.5
02-Aug-2016 18:00,13.4,4.9
02-Aug-2016 19:00,12.9,5
02-Aug-2016 20:00,16.1,5.6
02-Aug-2016 21:00,14.9,6.3
02-Aug-2016 22:00,14.3,6.1
02-Aug-2016 23:00,12.6,5.8
03-Aug-2016 00:00,16.1,6.9
03-Aug-2016 01:00,13.3,6.3
03-Aug-2016 02:00,17.7,7.2
03-Aug-2016 03:00,14.5,7.3
03-Aug-2016 04:00,15,8
03-Aug-2016 05:00,32.5,11
03-Aug-2016 06:00,39.1,11.3
03-Aug-2016 07:00,41.7,10.6
03-Aug-2016 08:00,24.2,7.1
03-Aug-2016 09:00,18.9,5.9
03-Aug-2016 10:00,11.4,4.6
03-Aug-2016 11:00,11.8,4.6
03-Aug-2016 12:00,12.1,4.4
03-Aug-2016 13:00,11.7,4.7
03-Aug-2016 14:00,10.6,4.5
03-Aug-2016 15:00,9.8,3.6
03-Aug-2016 16:00,6,3
03-Aug-2016 17:00,10,3.9
03-Aug-2016 18:00,15.2,5.1
03-Aug-2016 19:00,5.5,3.4
03-Aug-2016 20:00,11.1,4.2
03-Aug-2016 21:00,80.5,14.2
03-Aug-2016 22:00,8.3,5.7
03-Aug-2016 23:00,4.9,4.3
04-Aug-2016 00:00,5.2,4.7
04-Aug-2016 01:00,4.4,4
04-Aug-2016 02:00,4.3,3.8
04-Aug-2016 03:00,5.5,4.8
04-Aug-2016 04:00,6.5,5.2
04-Aug-2016 05:00,7.5,5.2
04-Aug-2016 06:00,9.3,5.6
04-Aug-2016 07:00,16.4,6.9
04-Aug-2016 08:00,19.5,7.5
04-Aug-2016 09:00,17.4,6.5
04-Aug-2016 10:00,18.2,6.8
04-Aug-2016 11:00,12.1,6.2
04-Aug-2016 12:00,12.7,6.1
04-Aug-2016 13:00,9.5,5.4
04-Aug-2016 14:00,7.8,5.4
04-Aug-2016 15:00,10.4,6.2
04-Aug-2016 16:00,8.7,5.5
04-Aug-2016 17:00,6.2,5.1
04-Aug-2016 18:00,4.8,4.2
04-Aug-2016 19:00,6.6,5.5
04-Aug-2016 20:00,6.4,5.5
04-Aug-2016 21:00,6.6,5.7
04-Aug-2016 22:00,6.9,6.1
04-Aug-2016 23:00,6.9,6.2
05-Aug-2016 00:00,7.3,6.5
05-Aug-2016 01:00,9.9,8.2
05-Aug-2016 02:00,11,9
05-Aug-2016 03:00,9.6,8.6
05-Aug-2016 04:00,10.2,8.6
05-Aug-2016 05:00,11.5,9.5
05-Aug-2016 06:00,16.8,9.9
05-Aug-2016 07:00,10.9,8.2
05-Aug-2016 08:00,9.5,7
05-Aug-2016 09:00,14.1,7
05-Aug-2016 10:00,8.9,3.7
05-Aug-2016 11:00,10.3,3.8
05-Aug-2016 12:00,9.7,3.7
05-Aug-2016 13:00,8.5,4.2
05-Aug-2016 14:00,14.1,5
05-Aug-2016 15:00,16,3.7
05-Aug-2016 16:00,12.2,2.7
05-Aug-2016 17:00,4.4,1.5
05-Aug-2016 18:00,1,0.8
05-Aug-2016 19:00,0.9,0.7
05-Aug-2016 20:00,1.2,0.9
05-Aug-2016 21:00,2,1.1
05-Aug-2016 22:00,1.7,1.1
05-Aug-2016 23:00,1.9,1.2
06-Aug-2016 00:00,3.5,1.7
06-Aug-2016 01:00,4.3,2.6
06-Aug-2016 02:00,3.8,3
06-Aug-2016 03:00,4,3.3
06-Aug-2016 04:00,5.3,4.2
06-Aug-2016 05:00,6.3,4.4
06-Aug-2016 06:00,7.9,4.9
06-Aug-2016 07:00,6.4,3.9
06-Aug-2016 08:00,5.2,3.3
06-Aug-2016 09:00,5.4,3.4
06-Aug-2016 10:00,4.1,2.7
06-Aug-2016 11:00,4.1,2.5
06-Aug-2016 12:00,4.5,3.1
06-Aug-2016 13:00,5.6,3.3
06-Aug-2016 14:00,5.2,3.1
06-Aug-2016 15:00,6,3.4
06-Aug-2016 16:00,6,3.2
06-Aug-2016 17:00,4.5,3.3
06-Aug-2016 18:00,10.6,6
06-Aug-2016 19:00,7.4,5.1
06-Aug-2016 20:00,7.8,4.5
06-Aug-2016 21:00,10.8,5.5
06-Aug-2016 22:00,8,5
06-Aug-2016 23:00,7.7,4.6
07-Aug-2016 00:00,7.5,4.5
07-Aug-2016 01:00,8.1,5.1
07-Aug-2016 02:00,6.6,4.5
07-Aug-2016 03:00,7.3,4.6
07-Aug-2016 04:00,8.5,5
07-Aug-2016 05:00,7.6,5.1
07-Aug-2016 06:00,6.9,4.7
07-Aug-2016 07:00,6.3,4.4
07-Aug-2016 08:00,6.2,4.6
07-Aug-2016 09:00,7.1,4.7
07-Aug-2016 10:00,7.2,4.5
07-Aug-2016 11:00,5.4,3.3
07-Aug-2016 12:00,7.7,3.4
07-Aug-2016 13:00,8.6,3.9
07-Aug-2016 14:00,8.3,4.1
07-Aug-2016 15:00,6.1,2.9
07-Aug-2016 16:00,6,2.7
07-Aug-2016 17:00,4.6,2.4
07-Aug-2016 18:00,11.8,3
07-Aug-2016 19:00,2.2,1.3
07-Aug-2016 20:00,2.1,1.3
07-Aug-2016 21:00,2.3,1.6
07-Aug-2016 22:00,2.8,1.9
07-Aug-2016 23:00,3.2,2.2
08-Aug-2016 00:00,3.5,2.2
08-Aug-2016 01:00,4,2.5
08-Aug-2016 02:00,4.3,2.9
08-Aug-2016 03:00,7.4,3.9
08-Aug-2016 04:00,10.6,4.8
08-Aug-2016 05:00,12,6.2
08-Aug-2016 06:00,14.9,8.9
08-Aug-2016 07:00,12.9,5.3
08-Aug-2016 08:00,8.2,3.7
08-Aug-2016 09:00,,
08-Aug-2016 10:00,,
08-Aug-2016 11:00,13,6.3
08-Aug-2016 12:00,6.6,4.6
08-Aug-2016 13:00,8.9,5.5
08-Aug-2016 14:00,7.8,4.1
08-Aug-2016 15:00,5.7,3
08-Aug-2016 16:00,6.1,3.1
08-Aug-2016 17:00,6.2,3
08-Aug-2016 18:00,5.1,2.9
08-Aug-2016 19:00,5,3.1
08-Aug-2016 20:00,5.6,3.4
08-Aug-2016 21:00,5.9,3.7
08-Aug-2016 22:00,4.6,3.3
08-Aug-2016 23:00,4.8,3.2
09-Aug-2016 00:00,5.4,3.4
09-Aug-2016 01:00,5.8,3.9
09-Aug-2016 02:00,6.6,4.3
09-Aug-2016 03:00,6.8,4.4
09-Aug-2016 04:00,8.4,4.9
09-Aug-2016 05:00,9.9,5.5
09-Aug-2016 06:00,11.5,6.3
09-Aug-2016 07:00,12.8,5.4
09-Aug-2016 08:00,14,5.3
09-Aug-2016 09:00,13.6,4.7
09-Aug-2016 10:00,9.8,3.4
09-Aug-2016 11:00,7.2,2.8
09-Aug-2016 12:00,8.3,2.9
09-Aug-2016 13:00,7.5,2.9
09-Aug-2016 14:00,4.6,2.2
09-Aug-2016 15:00,4.1,2.1
09-Aug-2016 16:00,3.9,1.9
09-Aug-2016 17:00,3.4,1.9
09-Aug-2016 18:00,4,2.3
09-Aug-2016 19:00,7.2,3.3
09-Aug-2016 20:00,8.5,3.6
09-Aug-2016 21:00,7.6,3.6
09-Aug-2016 22:00,6.3,3.2
09-Aug-2016 23:00,5.5,2.9
10-Aug-2016 00:00,5.4,2.9
10-Aug-2016 01:00,5.5,2.8
10-Aug-2016 02:00,6.1,3.3
10-Aug-2016 03:00,6.7,3.6
10-Aug-2016 04:00,8,3.9
10-Aug-2016 05:00,10.1,4.4
10-Aug-2016 06:00,13.2,4.7
10-Aug-2016 07:00,14.9,4.8
10-Aug-2016 08:00,16.6,5.2
10-Aug-2016 09:00,13.3,4.3
10-Aug-2016 10:00,18.8,5.5
10-Aug-2016 11:00,18.2,7.9
10-Aug-2016 12:00,9.4,4.3
10-Aug-2016 13:00,8.6,3.8
10-Aug-2016 14:00,9,3.7
10-Aug-2016 15:00,9.5,3.6
10-Aug-2016 16:00,11.6,3.8
10-Aug-2016 17:00,9.9,3.6
10-Aug-2016 18:00,7.5,2.9
10-Aug-2016 19:00,5.7,2.3
10-Aug-2016 20:00,14.7,3.6
10-Aug-2016 21:00,18.7,3.9
10-Aug-2016 22:00,19.6,4.5
10-Aug-2016 23:00,16.7,3.9
11-Aug-2016 00:00,16.5,4
11-Aug-2016 01:00,15.8,4.1
11-Aug-2016 02:00,17.6,5.5
11-Aug-2016 03:00,18,6
11-Aug-2016 04:00,25.1,9
11-Aug-2016 05:00,19,6.1
11-Aug-2016 06:00,17.3,5.5
11-Aug-2016 07:00,20.8,5.4
11-Aug-2016 08:00,12.5,3.2
11-Aug-2016 09:00,9.8,2.6
11-Aug-2016 10:00,8,2.2
11-Aug-2016 11:00,6.6,2
11-Aug-2016 12:00,7.3,2.2
11-Aug-2016 13:00,8.1,2.3
11-Aug-2016 14:00,10.4,2.7
11-Aug-2016 15:00,9.9,2.7
11-Aug-2016 16:00,8,2.8
11-Aug-2016 17:00,7.4,3
11-Aug-2016 18:00,7.9,3
11-Aug-2016 19:00,13.3,4.1
11-Aug-2016 20:00,16.7,4.4
11-Aug-2016 21:00,13.9,4.4
11-Aug-2016 22:00,14.5,4.8
11-Aug-2016 23:00,13.2,4.9
12-Aug-2016 00:00,13.2,5.1
12-Aug-2016 01:00,10.4,4.2
12-Aug-2016 02:00,9.3,4
12-Aug-2016 03:00,9,4.3
12-Aug-2016 04:00,9.1,4.2
12-Aug-2016 05:00,14.3,4.9
12-Aug-2016 06:00,23.9,6.7
12-Aug-2016 07:00,16.7,5
12-Aug-2016 08:00,12.3,4.1
12-Aug-2016 09:00,10.4,3.6
12-Aug-2016 10:00,9.3,3.2
12-Aug-2016 11:00,8.1,2.6
12-Aug-2016 12:00,4.6,1.9
12-Aug-2016 13:00,5.9,1.9
12-Aug-2016 14:00,5.3,1.8
12-Aug-2016 15:00,5,1.8
12-Aug-2016 16:00,4.9,1.8
12-Aug-2016 17:00,4.5,1.9
12-Aug-2016 18:00,6.2,2.4
12-Aug-2016 19:00,11,3.9
12-Aug-2016 20:00,14.4,4.5
12-Aug-2016 21:00,20.8,7
12-Aug-2016 22:00,12,4.8
12-Aug-2016 23:00,11.9,4.5
13-Aug-2016 00:00,7.9,3.3
13-Aug-2016 01:00,7.8,3.5
13-Aug-2016 02:00,8.7,3.7
13-Aug-2016 03:00,8.1,3.7
13-Aug-2016 04:00,7.1,3.7
13-Aug-2016 05:00,7.8,3.8
13-Aug-2016 06:00,8.6,4.3
13-Aug-2016 07:00,6.5,3.5
13-Aug-2016 08:00,7.9,3.6
13-Aug-2016 09:00,12,4
13-Aug-2016 10:00,6.4,2.8
13-Aug-2016 11:00,5.9,2.7
13-Aug-2016 12:00,6.2,2.6
13-Aug-2016 13:00,5.4,2.2
13-Aug-2016 14:00,4.6,1.8
13-Aug-2016 15:00,4.7,2
13-Aug-2016 16:00,6.6,2.9
13-Aug-2016 17:00,6.1,3.3
13-Aug-2016 18:00,8.9,3.6
13-Aug-2016 19:00,13.1,4.6
13-Aug-2016 20:00,16.8,5.1
13-Aug-2016 21:00,16.4,6.2
13-Aug-2016 22:00,22.4,9.4
13-Aug-2016 23:00,25.3,11.2
14-Aug-2016 00:00,16.3,8.3
14-Aug-2016 01:00,12.7,6.7
14-Aug-2016 02:00,9.3,5
14-Aug-2016 03:00,9.6,5.1
14-Aug-2016 04:00,7.6,4.8
14-Aug-2016 05:00,8.8,5.2
14-Aug-2016 06:00,9,4.8
14-Aug-2016 07:00,9.7,4.6
14-Aug-2016 08:00,7.8,4
14-Aug-2016 09:00,6.4,3.4
14-Aug-2016 10:00,6.3,3.2
14-Aug-2016 11:00,6.2,2.6
14-Aug-2016 12:00,6.3,2.8
14-Aug-2016 13:00,6.5,2.9
14-Aug-2016 14:00,5.4,2.6
14-Aug-2016 15:00,5.3,2.7
14-Aug-2016 16:00,5.7,2.7
14-Aug-2016 17:00,6,2.7
14-Aug-2016 18:00,8.4,3.3
14-Aug-2016 19:00,23.2,6.3
14-Aug-2016 20:00,18,7
14-Aug-2016 21:00,23.9,8.7
14-Aug-2016 22:00,23.4,10.7
14-Aug-2016 23:00,14.2,6.3
15-Aug-2016 00:00,11.7,5.3
15-Aug-2016 01:00,10.5,4.7
15-Aug-2016 02:00,9.6,4.7
15-Aug-2016 03:00,10.3,5
15-Aug-2016 04:00,10.8,5.2
15-Aug-2016 05:00,9.9,5.1
15-Aug-2016 06:00,18.6,6.2
15-Aug-2016 07:00,16.9,5.9
15-Aug-2016 08:00,12.6,4.7
15-Aug-2016 09:00,15.2,4.8
15-Aug-2016 10:00,17.1,4.8
15-Aug-2016 11:00,14.9,3.9
15-Aug-2016 12:00,11,3.2
15-Aug-2016 13:00,9.9,3.1
15-Aug-2016 14:00,10,2.9
15-Aug-2016 15:00,8.2,2.6
15-Aug-2016 16:00,9.3,3.2
15-Aug-2016 17:00,6.8,2.9
15-Aug-2016 18:00,7.6,3.1
15-Aug-2016 19:00,15.3,3.9
15-Aug-2016 20:00,9,3.4
15-Aug-2016 21:00,10.6,3.9
15-Aug-2016 22:00,9.5,3.7
15-Aug-2016 23:00,11.9,4.3
16-Aug-2016 00:00,14.9,5.2
16-Aug-2016 01:00,14.5,4.7
16-Aug-2016 02:00,16.1,6.1
16-Aug-2016 03:00,12.5,5.5
16-Aug-2016 04:00,16.3,6.1
16-Aug-2016 05:00,20,6.1
16-Aug-2016 06:00,25.5,6.9
16-Aug-2016 07:00,24,6.6
16-Aug-2016 08:00,19.8,5.7
16-Aug-2016 09:00,19.7,5.6
16-Aug-2016 10:00,17.6,5.1
16-Aug-2016 11:00,20.4,5.2
16-Aug-2016 12:00,14.6,3.6
16-Aug-2016 13:00,13.6,3.5
16-Aug-2016 14:00,9.6,2.8
16-Aug-2016 15:00,8.2,2.8
16-Aug-2016 16:00,9.3,3
16-Aug-2016 17:00,8.6,2.9
16-Aug-2016 18:00,11.4,3.5
16-Aug-2016 19:00,11.2,3.3
16-Aug-2016 20:00,13.1,3.8
16-Aug-2016 21:00,3.4,2.1
16-Aug-2016 22:00,3.7,2.1
16-Aug-2016 23:00,4.3,2.5
17-Aug-2016 00:00,5.5,2.7
17-Aug-2016 01:00,5.5,2.8
17-Aug-2016 02:00,5.2,3.2
17-Aug-2016 03:00,5.9,3.4
17-Aug-2016 04:00,7,3.7
17-Aug-2016 05:00,7.8,4
17-Aug-2016 06:00,15.1,5
17-Aug-2016 07:00,16.7,4.8
17-Aug-2016 08:00,18.5,5.2
17-Aug-2016 09:00,25.4,5.9
17-Aug-2016 10:00,21.5,5
17-Aug-2016 11:00,16,3.4
17-Aug-2016 12:00,13.2,3.2
17-Aug-2016 13:00,12.9,3.4
17-Aug-2016 14:00,7.6,2.6
17-Aug-2016 15:00,7.8,2.6
17-Aug-2016 16:00,7.7,2.9
17-Aug-2016 17:00,9.2,3.1
17-Aug-2016 18:00,6,2.5
17-Aug-2016 19:00,68.9,12.9
17-Aug-2016 20:00,6.5,3.7
17-Aug-2016 21:00,3.6,2.9
17-Aug-2016 22:00,3.7,2.9
17-Aug-2016 23:00,4.4,3.3
18-Aug-2016 00:00,5.1,3.7
18-Aug-2016 01:00,5.9,4.3
18-Aug-2016 02:00,5.4,4.3
18-Aug-2016 03:00,6.2,4.9
18-Aug-2016 04:00,6.4,5.1
18-Aug-2016 05:00,6.2,5
18-Aug-2016 06:00,9.3,5.3
18-Aug-2016 07:00,10.5,5.7
18-Aug-2016 08:00,9.9,5.1
18-Aug-2016 09:00,9.5,4.8
18-Aug-2016 10:00,10.1,4.7
18-Aug-2016 11:00,11.8,4.5
18-Aug-2016 12:00,14,4.6
18-Aug-2016 13:00,12.7,3.9
18-Aug-2016 14:00,8.6,3.3
18-Aug-2016 15:00,6.7,3
18-Aug-2016 16:00,4.4,2.5
18-Aug-2016 17:00,13.7,4
18-Aug-2016 18:00,15.1,5.4
18-Aug-2016 19:00,9.7,4.6
18-Aug-2016 20:00,7.7,4.5
18-Aug-2016 21:00,8.6,4.8
18-Aug-2016 22:00,11.4,5.7
18-Aug-2016 23:00,9.2,5.4
19-Aug-2016 00:00,8.5,5.5
19-Aug-2016 01:00,8.4,5.7
19-Aug-2016 02:00,7.8,5.7
19-Aug-2016 03:00,8,5.8
19-Aug-2016 04:00,8.5,5.8
19-Aug-2016 05:00,9.5,5.8
19-Aug-2016 06:00,19.1,7.4
19-Aug-2016 07:00,19.3,6.9
19-Aug-2016 08:00,11.5,5.5
19-Aug-2016 09:00,13.2,5.1
19-Aug-2016 10:00,15.9,4.9
19-Aug-2016 11:00,11.9,4.1
19-Aug-2016 12:00,8.8,3.9
19-Aug-2016 13:00,12.5,4.2
19-Aug-2016 14:00,11.4,4.9
19-Aug-2016 15:00,12.3,6.7
19-Aug-2016 16:00,11.2,7.6
19-Aug-2016 17:00,12.8,7.7
19-Aug-2016 18:00,18.9,9.2
19-Aug-2016 19:00,24.2,11.3
19-Aug-2016 20:00,24.8,12.3
19-Aug-2016 21:00,27.2,14.2
19-Aug-2016 22:00,18.9,14
19-Aug-2016 23:00,17.7,12.4
20-Aug-2016 00:00,15,10.8
20-Aug-2016 01:00,14.7,10.6
20-Aug-2016 02:00,15.9,12.5
20-Aug-2016 03:00,15.8,12.4
20-Aug-2016 04:00,15.6,12.2
20-Aug-2016 05:00,14.9,12.4
20-Aug-2016 06:00,13.5,11.3
20-Aug-2016 07:00,13,10.2
20-Aug-2016 08:00,11.7,8.8
20-Aug-2016 09:00,11.7,8.3
20-Aug-2016 10:00,12.5,8.2
20-Aug-2016 11:00,11.9,7.7
20-Aug-2016 12:00,12.6,8.2
20-Aug-2016 13:00,14,9.2
20-Aug-2016 14:00,11.4,6.9
20-Aug-2016 15:00,8.8,5.8
20-Aug-2016 16:00,9.9,5
20-Aug-2016 17:00,8.2,5.5
20-Aug-2016 18:00,9.6,4.7
20-Aug-2016 19:00,17.3,6.4
20-Aug-2016 20:00,22.1,8.2
20-Aug-2016 21:00,12.6,6.7
20-Aug-2016 22:00,13.3,7.5
20-Aug-2016 23:00,13.3,7.7
21-Aug-2016 00:00,13.4,8.3
21-Aug-2016 01:00,11.8,7.3
21-Aug-2016 02:00,12.3,7.4
21-Aug-2016 03:00,11,7.6
21-Aug-2016 04:00,11.7,7.8
21-Aug-2016 05:00,11.7,8.2
21-Aug-2016 06:00,12.9,9
21-Aug-2016 07:00,11.4,7.1
21-Aug-2016 08:00,9.9,6.8
21-Aug-2016 09:00,11.1,6.7
21-Aug-2016 10:00,10.8,5.9
21-Aug-2016 11:00,10.3,5.2
21-Aug-2016 12:00,8.3,4.6
21-Aug-2016 13:00,8.6,4.1
21-Aug-2016 14:00,9.2,4.3
21-Aug-2016 15:00,9.2,5.2
21-Aug-2016 16:00,8.5,5
21-Aug-2016 17:00,11.8,5.1
21-Aug-2016 18:00,13.2,6
21-Aug-2016 19:00,23.1,9
21-Aug-2016 20:00,11.1,5.9
21-Aug-2016 21:00,10.2,5.4
21-Aug-2016 22:00,15,7.2
21-Aug-2016 23:00,19.7,7.3
22-Aug-2016 00:00,27.5,9.3
22-Aug-2016 01:00,18.5,7.9
22-Aug-2016 02:00,20.9,8
22-Aug-2016 03:00,20.7,8.2
22-Aug-2016 04:00,17.5,7.8
22-Aug-2016 05:00,34.3,11.7
22-Aug-2016 06:00,46.9,13.2
22-Aug-2016 07:00,49.6,12.2
22-Aug-2016 08:00,47.6,10.9
22-Aug-2016 09:00,18.9,5.5
22-Aug-2016 10:00,18.1,5.2
22-Aug-2016 11:00,12.3,4.6
22-Aug-2016 12:00,12.5,4.6
22-Aug-2016 13:00,15.2,5.2
22-Aug-2016 14:00,7.8,3.5
22-Aug-2016 15:00,11.4,3.9
22-Aug-2016 16:00,8.5,3.5
22-Aug-2016 17:00,8.9,4.2
22-Aug-2016 18:00,13.5,5.7
22-Aug-2016 19:00,10.1,5.7
22-Aug-2016 20:00,9.7,6.2
22-Aug-2016 21:00,7.1,5.3
22-Aug-2016 22:00,6.8,4.7
22-Aug-2016 23:00,7.5,4.9
23-Aug-2016 00:00,10,7
23-Aug-2016 01:00,11.3,7.5
23-Aug-2016 02:00,10,7.2
23-Aug-2016 03:00,6.9,4.9
23-Aug-2016 04:00,7.7,4.7
23-Aug-2016 05:00,11.3,5.1
23-Aug-2016 06:00,24.5,8.6
23-Aug-2016 07:00,23.5,7.5
23-Aug-2016 08:00,17.3,6
23-Aug-2016 09:00,13,4.9
23-Aug-2016 10:00,9.8,4.2
23-Aug-2016 11:00,9.6,4.1
23-Aug-2016 12:00,10.8,4.1
