Timestamp,Temperature[degC],Humidity[percent],NO2[ppb],O3[ppb],NO2_WE[V],NO2_Aux[V],O3[V],Latitude[deg],Longitude[deg],Altitude[m]
01/11/1970 13:13:01,47.34,45.92,18.58,0.00,0.229771,0.225867,-0.828198,---,---,---
01/11/1970 13:14:01,47.28,47.62,36.16,0.00,0.232264,0.225709,-0.828178,---,---,---
01/11/1970 13:15:01,47.23,45.89,14.11,0.00,0.229110,0.225855,-0.828068,---,---,---
01/11/1970 13:16:01,47.16,46.19,24.79,0.00,0.230740,0.225867,-0.828176,---,---,---
01/11/1970 13:17:01,47.15,45.93,21.26,0.00,0.230402,0.226060,-0.828256,---,---,---
01/11/1970 13:18:01,47.14,45.93,22.09,0.00,0.230420,0.225949,-0.828242,---,---,---
01/11/1970 13:19:01,47.10,46.18,25.51,0.00,0.230894,0.225903,-0.828203,---,---,---
01/11/1970 13:20:01,47.09,46.10,17.90,0.00,0.229783,0.225930,-0.828255,---,---,---
01/11/1970 13:21:01,47.11,46.27,29.57,0.00,0.231206,0.225606,-0.828257,---,---,---
01/11/1970 13:22:01,47.07,46.88,30.61,0.00,0.231591,0.225827,-0.828193,---,---,---
01/11/1970 13:23:01,47.05,46.80,36.51,0.00,0.232064,0.225410,-0.828143,---,---,---
01/11/1970 13:24:01,46.98,46.90,29.27,0.00,0.231431,0.225850,-0.828113,---,---,---
01/11/1970 13:25:01,47.00,47.23,32.38,0.00,0.231399,0.225355,-0.828257,---,---,---
01/11/1970 13:26:01,46.97,47.26,42.06,0.00,0.233071,0.225568,-0.828135,---,---,---
01/11/1970 13:27:01,46.93,46.75,17.46,0.00,0.229218,0.225401,-0.828193,---,---,---
01/11/1970 13:28:01,46.92,46.89,33.28,0.00,0.231992,0.225798,-0.828145,---,---,---
01/11/1970 13:29:01,46.89,46.82,32.99,0.00,0.231477,0.225319,-0.828085,---,---,---
01/11/1970 13:30:01,46.82,47.05,42.48,0.00,0.233460,0.225865,-0.828063,---,---,---
01/11/1970 13:31:01,46.77,47.19,37.34,0.00,0.232675,0.225841,-0.828134,---,---,---
01/11/1970 13:32:01,46.74,47.04,35.05,0.00,0.232202,0.225706,-0.828137,---,---,---
01/11/1970 13:33:01,46.70,46.92,33.88,0.00,0.232302,0.225974,-0.827999,---,---,---
01/11/1970 13:34:01,46.62,48.35,44.44,0.00,0.233596,0.225667,-0.828090,---,---,---
01/11/1970 13:35:01,46.54,49.74,50.49,0.00,0.234524,0.225669,-0.828068,---,---,---
01/11/1970 13:36:01,46.65,49.81,45.44,0.00,0.233505,0.225432,-0.827989,---,---,---
01/11/1970 13:37:01,46.77,49.64,46.54,0.00,0.233703,0.225488,-0.828082,---,---,---
01/11/1970 13:38:01,46.54,49.80,33.07,0.00,0.231615,0.225376,-0.828183,---,---,---
01/11/1970 13:39:01,46.47,49.73,33.86,0.00,0.231604,0.225232,-0.828211,---,---,---
01/11/1970 13:40:01,46.52,49.07,17.51,0.00,0.229419,0.225510,-0.828285,---,---,---
01/11/1970 13:41:01,46.56,48.91,31.26,0.00,0.230953,0.224989,-0.828242,---,---,---
01/11/1970 13:42:01,46.60,48.72,32.56,0.00,0.231544,0.225392,-0.828178,---,---,---
01/11/1970 13:43:01,46.61,48.43,24.30,0.00,0.230478,0.225569,-0.828195,---,---,---
01/11/1970 13:44:01,46.61,48.30,31.17,0.00,0.231396,0.225456,-0.828168,---,---,---
01/11/1970 13:45:01,46.60,48.33,33.03,0.00,0.231770,0.225549,-0.828134,---,---,---
01/11/1970 13:46:01,46.56,48.69,39.93,0.00,0.232771,0.225507,-0.828139,---,---,---
01/11/1970 13:47:01,46.55,48.86,34.67,0.00,0.231772,0.225295,-0.828180,---,---,---
01/11/1970 13:48:01,46.55,48.77,35.45,0.00,0.231853,0.225258,-0.828124,---,---,---
01/11/1970 13:49:01,46.56,48.37,24.12,0.00,0.230395,0.225504,-0.828147,---,---,---
01/11/1970 13:50:01,46.55,48.11,24.36,0.00,0.230630,0.225701,-0.828175,---,---,---
01/11/1970 13:51:01,46.52,48.30,29.20,0.00,0.231202,0.225540,-0.828158,---,---,---
01/11/1970 13:52:01,46.52,48.04,24.32,0.00,0.230569,0.225639,-0.828147,---,---,---
01/11/1970 13:53:01,46.49,47.93,27.34,0.00,0.231329,0.225939,-0.828262,---,---,---
01/11/1970 13:54:01,46.47,47.99,26.56,0.00,0.230784,0.225509,-0.828166,---,---,---
01/11/1970 13:55:01,46.46,47.92,25.30,0.00,0.230703,0.225615,-0.828210,---,---,---
01/11/1970 13:56:01,46.44,47.97,28.46,0.00,0.231535,0.225968,-0.828096,---,---,---
01/11/1970 13:57:01,46.42,48.02,30.93,0.00,0.231605,0.225663,-0.828081,---,---,---
01/11/1970 13:58:01,46.40,47.94,27.60,0.00,0.230887,0.225439,-0.828081,---,---,---
01/11/1970 13:59:01,46.39,47.88,24.90,0.00,0.231055,0.226012,-0.828178,---,---,---
01/11/1970 14:00:01,46.38,48.08,31.16,0.00,0.231314,0.225329,-0.828176,---,---,---
01/11/1970 14:01:01,46.38,47.96,27.48,0.00,0.231255,0.225821,-0.828173,---,---,---
01/11/1970 14:02:01,46.38,47.90,28.26,0.00,0.231005,0.225454,-0.828174,---,---,---
01/11/1970 14:03:01,46.38,47.74,23.91,0.00,0.230758,0.225862,-0.828121,---,---,---
01/11/1970 14:04:01,46.38,47.62,22.94,0.00,0.230565,0.225813,-0.828257,---,---,---
01/11/1970 14:05:01,46.38,47.45,24.38,0.00,0.230779,0.225811,-0.828175,---,---,---
01/11/1970 14:06:01,46.38,47.48,27.88,0.00,0.231361,0.225868,-0.828188,---,---,---
01/11/1970 14:07:01,46.35,47.54,25.18,0.00,0.230953,0.225861,-0.828144,---,---,---
01/11/1970 14:08:01,46.34,47.41,21.16,0.00,0.230277,0.225784,-0.828188,---,---,---
01/11/1970 14:09:01,46.32,47.20,22.46,0.00,0.230602,0.225911,-0.828187,---,---,---
01/11/1970 14:10:01,46.26,47.20,29.59,0.00,0.231425,0.225652,-0.828139,---,---,---
01/11/1970 14:11:01,46.17,47.35,32.15,0.00,0.232012,0.225837,-0.828058,---,---,---
01/11/1970 14:12:01,46.02,49.06,37.73,0.00,0.233117,0.226074,-0.828120,---,---,---
01/11/1970 14:13:01,45.92,49.52,37.38,0.00,0.232663,0.225653,-0.828044,---,---,---
01/11/1970 14:14:01,45.89,49.49,32.26,0.00,0.231873,0.225624,-0.828086,---,---,---
01/11/1970 14:15:01,45.87,49.50,33.68,0.00,0.232178,0.225712,-0.828137,---,---,---
01/11/1970 14:16:01,45.86,49.32,26.92,0.00,0.231158,0.225706,-0.828026,---,---,---
01/11/1970 14:17:01,45.86,49.28,30.56,0.00,0.231700,0.225701,-0.828074,---,---,---
01/11/1970 14:18:01,45.80,49.30,26.10,0.00,0.231309,0.225968,-0.828137,---,---,---
01/11/1970 14:19:01,45.85,48.21,22.03,0.00,0.230134,0.225415,-0.828317,---,---,---
01/11/1970 14:20:01,45.88,47.84,24.23,0.00,0.230676,0.225631,-0.828230,---,---,---
01/11/1970 14:21:01,45.89,47.39,24.44,0.00,0.230812,0.225737,-0.828229,---,---,---
01/11/1970 14:22:01,45.88,47.42,22.66,0.00,0.230971,0.226161,-0.828233,---,---,---
01/11/1970 14:23:01,45.88,47.22,24.66,0.00,0.230669,0.225559,-0.828221,---,---,---
01/11/1970 14:24:01,45.86,47.47,28.41,0.00,0.231656,0.225980,-0.828249,---,---,---
01/11/1970 14:25:01,45.81,47.96,35.17,0.00,0.232264,0.225564,-0.828104,---,---,---
01/11/1970 14:26:01,45.75,48.29,43.00,0.00,0.233210,0.225323,-0.828158,---,---,---
01/11/1970 14:27:01,45.72,48.40,35.01,0.00,0.232164,0.225469,-0.828126,---,---,---
01/11/1970 14:28:01,45.71,48.20,27.99,0.00,0.231320,0.225678,-0.828199,---,---,---
01/11/1970 14:29:01,45.71,48.01,31.03,0.00,0.231727,0.225628,-0.828225,---,---,---
01/11/1970 14:30:01,45.72,47.94,27.27,0.00,0.231327,0.225793,-0.828216,---,---,---
01/11/1970 14:31:01,45.72,47.89,25.17,0.00,0.231235,0.226017,-0.828320,---,---,---
01/11/1970 14:32:01,45.69,47.87,26.58,0.00,0.231162,0.225727,-0.828172,---,---,---
01/11/1970 14:33:01,45.67,47.68,27.33,0.00,0.231280,0.225727,-0.828214,---,---,---
01/11/1970 14:34:01,45.64,48.07,29.76,0.00,0.231701,0.225779,-0.828216,---,---,---
01/11/1970 14:35:01,45.61,48.23,27.57,0.00,0.231451,0.225850,-0.828158,---,---,---
01/11/1970 14:36:01,45.53,48.64,34.45,0.00,0.232486,0.225837,-0.828115,---,---,---
01/11/1970 14:37:01,45.51,48.73,32.89,0.00,0.231954,0.225536,-0.828216,---,---,---
01/11/1970 14:38:01,45.51,48.85,28.97,0.00,0.231566,0.225734,-0.828190,---,---,---
01/11/1970 14:39:01,45.52,48.66,21.12,0.00,0.230555,0.225904,-0.828117,---,---,---
01/11/1970 14:40:01,45.55,48.45,21.94,0.00,0.230467,0.225700,-0.828149,---,---,---
01/11/1970 14:41:01,45.61,48.16,22.36,0.00,0.230630,0.225811,-0.828195,---,---,---
01/11/1970 14:42:01,45.63,48.08,29.67,0.00,0.231314,0.225403,-0.828212,---,---,---
01/11/1970 14:43:01,45.62,48.10,23.64,0.00,0.231032,0.226024,-0.828171,---,---,---
01/11/1970 14:44:01,45.62,47.86,20.26,0.00,0.230305,0.225804,-0.828214,---,---,---
01/11/1970 14:45:01,45.62,47.84,24.08,0.00,0.230792,0.225717,-0.828218,---,---,---
01/11/1970 14:46:01,45.57,47.90,22.54,0.00,0.230515,0.225660,-0.828098,---,---,---
01/11/1970 14:47:01,45.56,47.68,17.60,0.00,0.230041,0.225926,-0.828269,---,---,---
01/11/1970 14:48:01,45.53,47.50,15.99,0.00,0.229962,0.226085,-0.828171,---,---,---
01/11/1970 14:49:01,45.51,47.46,21.34,0.00,0.230239,0.225554,-0.828216,---,---,---
01/11/1970 14:50:01,45.47,47.35,21.40,0.00,0.230518,0.225815,-0.828273,---,---,---
01/11/1970 14:51:01,45.44,47.60,24.31,0.00,0.231020,0.225874,-0.828239,---,---,---
01/11/1970 14:52:01,45.40,47.94,24.68,0.00,0.231237,0.226028,-0.828163,---,---,---
01/11/1970 14:53:01,45.35,48.01,24.48,0.00,0.231336,0.226147,-0.828217,---,---,---
01/11/1970 14:54:01,45.29,48.46,34.24,0.00,0.232293,0.225628,-0.828105,---,---,---
01/11/1970 14:55:01,45.11,49.37,39.79,0.00,0.233663,0.226128,-0.827997,---,---,---
01/11/1970 14:56:01,45.00,49.66,28.50,0.00,0.232271,0.226408,-0.828171,---,---,---
01/11/1970 14:57:01,44.94,49.55,29.82,0.00,0.232146,0.226074,-0.828179,---,---,---
01/11/1970 14:58:01,44.88,49.98,34.54,0.00,0.232833,0.226040,-0.828158,---,---,---
01/11/1970 14:59:01,44.84,50.36,39.10,0.00,0.233683,0.226199,-0.828166,---,---,---
01/11/1970 15:00:01,44.85,50.40,38.16,0.00,0.232932,0.225591,-0.828247,---,---,---
01/11/1970 15:01:01,44.87,50.32,35.87,0.00,0.232877,0.225882,-0.828199,---,---,---
01/11/1970 15:02:01,44.80,50.34,30.12,0.00,0.231807,0.225661,-0.828262,---,---,---
01/11/1970 15:03:01,44.73,50.49,37.04,0.00,0.232817,0.225619,-0.828142,---,---,---
01/11/1970 15:04:01,44.65,50.52,31.23,0.00,0.231894,0.225553,-0.828139,---,---,---
01/11/1970 15:05:01,44.64,50.69,35.32,0.00,0.232496,0.225538,-0.828195,---,---,---
01/11/1970 15:06:01,44.60,50.64,35.89,0.00,0.232643,0.225591,-0.828150,---,---,---
01/11/1970 15:07:01,44.51,50.64,34.29,0.00,0.232522,0.225691,-0.828098,---,---,---
01/11/1970 15:08:01,44.49,50.69,38.25,0.00,0.233107,0.225680,-0.828175,---,---,---
01/11/1970 15:09:01,44.54,50.79,40.95,0.00,0.233224,0.225401,-0.828134,---,---,---
01/11/1970 15:10:01,44.67,50.44,25.98,0.00,0.231288,0.225737,-0.828192,---,---,---
01/11/1970 15:11:01,44.59,49.52,16.05,0.00,0.229491,0.225414,-0.828372,---,---,---
01/11/1970 15:12:01,44.63,49.31,26.47,0.00,0.231255,0.225621,-0.828265,---,---,---
01/11/1970 15:13:01,44.61,49.34,34.70,0.00,0.232442,0.225572,-0.828208,---,---,---
01/11/1970 15:14:01,44.57,49.18,32.68,0.00,0.232201,0.225625,-0.828225,---,---,---
01/11/1970 15:15:01,44.50,49.13,33.93,0.00,0.232698,0.225919,-0.828195,---,---,---
01/11/1970 15:16:01,44.48,48.79,20.02,0.00,0.230624,0.225929,-0.828273,---,---,---
01/11/1970 15:17:01,44.45,49.05,41.84,0.00,0.233805,0.225830,-0.828202,---,---,---
01/11/1970 15:18:01,44.41,49.19,32.55,0.00,0.232332,0.225742,-0.828143,---,---,---
01/11/1970 15:19:01,44.36,49.23,36.10,0.00,0.232936,0.225805,-0.828147,---,---,---
01/11/1970 15:20:01,44.34,49.39,35.86,0.00,0.232915,0.225816,-0.828174,---,---,---
01/11/1970 15:21:01,44.29,49.25,39.33,0.00,0.233163,0.225535,-0.828195,---,---,---
01/11/1970 15:22:01,44.25,49.37,40.94,0.00,0.233712,0.225833,-0.828156,---,---,---
01/11/1970 15:23:01,44.16,49.00,40.84,0.00,0.233694,0.225813,-0.828102,---,---,---
01/11/1970 15:24:01,44.12,48.85,21.14,0.00,0.230913,0.225979,-0.828206,---,---,---
01/11/1970 15:25:01,44.12,49.09,36.12,0.00,0.232908,0.225726,-0.828240,---,---,---
01/11/1970 15:26:01,44.08,49.20,40.02,0.00,0.233682,0.225908,-0.828258,---,---,---
01/11/1970 15:27:01,44.06,49.45,32.36,0.00,0.232707,0.226076,-0.828288,---,---,---
01/11/1970 15:28:01,44.02,49.57,39.61,0.00,0.233383,0.225659,-0.828266,---,---,---
01/11/1970 15:29:01,43.97,49.53,35.46,0.00,0.232790,0.225676,-0.828185,---,---,---
01/11/1970 15:30:01,43.93,49.55,35.46,0.00,0.232944,0.225823,-0.828269,---,---,---
01/11/1970 15:31:01,43.88,49.91,43.12,0.00,0.233775,0.225495,-0.828181,---,---,---
01/11/1970 15:32:01,43.85,50.15,41.06,0.00,0.233749,0.225772,-0.828172,---,---,---
01/11/1970 15:33:01,43.82,50.15,41.41,0.00,0.233811,0.225775,-0.828193,---,---,---
01/11/1970 15:34:01,43.78,50.19,35.50,0.00,0.232917,0.225760,-0.828227,---,---,---
01/11/1970 15:35:01,43.74,50.15,42.69,0.00,0.234285,0.226040,-0.828229,---,---,---
01/11/1970 15:36:01,43.71,50.17,33.32,0.00,0.232551,0.225708,-0.828256,---,---,---
01/11/1970 15:37:01,43.68,49.96,34.65,0.00,0.232805,0.225755,-0.828205,---,---,---
01/11/1970 15:38:01,43.63,50.09,38.53,0.00,0.233427,0.225786,-0.828197,---,---,---
01/11/1970 15:39:01,43.52,50.87,55.50,0.00,0.235864,0.225656,-0.828081,---,---,---
01/11/1970 15:40:01,43.36,52.37,47.12,0.00,0.235257,0.226273,-0.828079,---,---,---
01/11/1970 15:41:01,43.30,52.37,44.78,0.00,0.234660,0.226017,-0.828171,---,---,---
01/11/1970 15:42:01,43.30,52.43,42.07,0.00,0.234367,0.226128,-0.828182,---,---,---
01/11/1970 15:43:01,43.32,52.61,43.07,0.00,0.234130,0.225745,-0.828153,---,---,---
01/11/1970 15:44:01,43.33,52.99,49.18,0.00,0.235002,0.225704,-0.828196,---,---,---
01/11/1970 15:45:01,43.31,52.59,35.73,0.00,0.232904,0.225618,-0.828256,---,---,---
01/11/1970 15:46:01,43.29,52.65,47.61,0.00,0.234395,0.225324,-0.828206,---,---,---
01/11/1970 15:47:01,43.30,52.60,39.59,0.00,0.233044,0.225176,-0.828288,---,---,---
01/11/1970 15:48:01,43.28,52.54,45.23,0.00,0.234465,0.225749,-0.828238,---,---,---
01/11/1970 15:49:01,43.28,50.56,27.01,0.00,0.231714,0.225729,-0.828329,---,---,---
01/11/1970 15:50:01,43.36,50.20,20.08,0.00,0.230754,0.225824,-0.828342,---,---,---
01/11/1970 15:51:01,43.37,50.77,43.88,0.00,0.233813,0.225316,-0.828307,---,---,---
01/11/1970 15:52:01,43.37,50.89,48.94,0.00,0.234386,0.225130,-0.828303,---,---,---
01/11/1970 15:53:01,43.36,50.47,36.77,0.00,0.233084,0.225653,-0.828291,---,---,---
01/11/1970 15:54:01,43.29,50.34,45.78,0.00,0.234574,0.225779,-0.828193,---,---,---
01/11/1970 15:55:01,43.12,50.33,48.58,0.00,0.234995,0.225745,-0.828197,---,---,---
01/11/1970 15:56:01,43.12,50.30,19.86,0.00,0.230781,0.225836,-0.828322,---,---,---
01/11/1970 15:57:01,43.13,50.43,37.96,0.00,0.233405,0.225748,-0.828320,---,---,---
01/11/1970 15:58:01,43.13,50.87,41.34,0.00,0.233729,0.225566,-0.828318,---,---,---
01/11/1970 15:59:01,43.11,51.26,44.48,0.00,0.234083,0.225445,-0.828312,---,---,---
01/11/1970 16:00:01,43.06,51.56,47.85,0.00,0.234597,0.225445,-0.828232,---,---,---
01/11/1970 16:01:01,43.01,51.52,40.78,0.00,0.233753,0.225651,-0.828209,---,---,---
01/11/1970 16:02:01,42.99,51.61,42.36,0.00,0.233971,0.225627,-0.828241,---,---,---
01/11/1970 16:03:01,42.94,51.76,43.74,0.00,0.234179,0.225618,-0.828285,---,---,---
01/11/1970 16:04:01,42.89,52.00,43.79,0.00,0.234111,0.225533,-0.828209,---,---,---
01/11/1970 16:05:01,42.89,51.91,41.97,0.00,0.233935,0.225630,-0.828212,---,---,---
01/11/1970 16:06:01,42.90,51.69,31.39,0.00,0.232540,0.225822,-0.828198,---,---,---
01/11/1970 16:07:01,42.88,51.25,30.97,0.00,0.232330,0.225671,-0.828240,---,---,---
01/11/1970 16:08:01,42.85,51.33,36.11,0.00,0.232979,0.225544,-0.828221,---,---,---
01/11/1970 16:09:01,42.82,51.54,39.86,0.00,0.233874,0.225872,-0.828240,---,---,---
01/11/1970 16:10:01,42.79,51.45,31.94,0.00,0.232503,0.225682,-0.828338,---,---,---
01/11/1970 16:11:01,42.78,51.28,35.16,0.00,0.233194,0.225887,-0.828276,---,---,---
01/11/1970 16:12:01,42.71,51.15,39.37,0.00,0.233903,0.225951,-0.828216,---,---,---
01/11/1970 16:13:01,42.68,51.54,41.94,0.00,0.234242,0.225899,-0.828252,---,---,---
01/11/1970 16:14:01,42.60,51.94,50.65,0.00,0.235354,0.225691,-0.828171,---,---,---
01/11/1970 16:15:01,42.42,53.47,51.11,0.00,0.235972,0.226204,-0.828229,---,---,---
01/11/1970 16:16:01,42.33,53.41,39.10,0.00,0.234149,0.226163,-0.828245,---,---,---
01/11/1970 16:17:01,42.30,53.09,41.69,0.00,0.234259,0.225878,-0.828194,---,---,---
01/11/1970 16:18:01,42.25,51.23,31.50,0.00,0.232840,0.225976,-0.828369,---,---,---
01/11/1970 16:19:01,42.29,51.75,25.95,0.00,0.231902,0.225878,-0.828299,---,---,---
01/11/1970 16:20:01,42.30,52.06,41.54,0.00,0.233721,0.225362,-0.828347,---,---,---
01/11/1970 16:21:01,42.28,52.07,39.66,0.00,0.233495,0.225415,-0.828312,---,---,---
01/11/1970 16:22:01,42.25,52.08,51.03,0.00,0.235294,0.225502,-0.828188,---,---,---
01/11/1970 16:23:01,42.07,53.44,51.15,0.00,0.235962,0.226116,-0.828172,---,---,---
01/11/1970 16:24:01,42.01,52.79,42.97,0.00,0.234600,0.225968,-0.828268,---,---,---
01/11/1970 16:25:01,42.07,52.38,37.77,0.00,0.233806,0.225965,-0.828312,---,---,---
01/11/1970 16:26:01,42.01,53.13,45.16,0.00,0.234652,0.225693,-0.828218,---,---,---
01/11/1970 16:27:01,41.92,54.06,45.89,0.00,0.234942,0.225856,-0.828361,---,---,---
01/11/1970 16:28:01,41.85,53.82,47.01,0.00,0.235245,0.225977,-0.828212,---,---,---
01/11/1970 16:29:01,41.82,52.03,35.95,0.00,0.233632,0.226015,-0.828251,---,---,---
01/11/1970 16:30:01,41.77,52.77,37.87,0.00,0.233801,0.225887,-0.828239,---,---,---
01/11/1970 16:31:01,41.86,52.43,26.82,0.00,0.231961,0.225719,-0.828330,---,---,---
01/11/1970 16:32:01,41.89,52.79,48.25,0.00,0.234883,0.225438,-0.828296,---,---,---
01/11/1970 16:33:01,41.90,52.98,47.16,0.00,0.234835,0.225552,-0.828221,---,---,---
01/11/1970 16:34:01,41.87,53.49,46.71,0.00,0.234720,0.225501,-0.828304,---,---,---
01/11/1970 16:35:01,41.83,53.85,49.18,0.00,0.234943,0.225346,-0.828251,---,---,---
01/11/1970 16:36:01,41.81,53.75,49.24,0.00,0.235174,0.225563,-0.828207,---,---,---
01/11/1970 16:37:01,41.71,54.28,46.54,0.00,0.234980,0.225754,-0.828195,---,---,---
01/11/1970 16:38:01,41.62,54.71,44.70,0.00,0.234926,0.225957,-0.828217,---,---,---
01/11/1970 16:39:01,41.52,55.24,50.28,0.00,0.235426,0.225602,-0.828234,---,---,---
01/11/1970 16:40:01,41.47,53.75,24.06,0.00,0.231798,0.225893,-0.828274,---,---,---
01/11/1970 16:41:01,41.58,52.59,21.06,0.00,0.230902,0.225467,-0.828294,---,---,---
01/11/1970 16:42:01,41.65,52.99,42.38,0.00,0.234149,0.225533,-0.828376,---,---,---
01/11/1970 16:43:01,41.65,53.33,45.39,0.00,0.234493,0.225427,-0.828266,---,---,---
01/11/1970 16:44:01,41.63,53.47,45.01,0.00,0.234546,0.225533,-0.828255,---,---,---
01/11/1970 16:45:01,41.60,53.55,39.45,0.00,0.233863,0.225677,-0.828249,---,---,---
01/11/1970 16:46:01,41.54,54.56,53.21,0.00,0.235626,0.225367,-0.828175,---,---,---
01/11/1970 16:47:01,41.39,55.75,58.28,0.00,0.236953,0.225903,-0.828167,---,---,---
01/11/1970 16:48:01,41.30,56.27,44.82,0.00,0.235060,0.226009,-0.828225,---,---,---
01/11/1970 16:49:01,41.34,55.41,25.00,0.00,0.231815,0.225742,-0.828393,---,---,---
01/11/1970 16:50:01,41.44,53.76,17.71,0.00,0.230698,0.225738,-0.828333,---,---,---
01/11/1970 16:51:01,41.48,53.47,34.10,0.00,0.232800,0.225391,-0.828379,---,---,---
01/11/1970 16:52:01,41.48,53.75,37.03,0.00,0.233507,0.225660,-0.828266,---,---,---
01/11/1970 16:53:01,41.40,53.09,44.40,0.00,0.234675,0.225708,-0.828193,---,---,---
01/11/1970 16:54:01,41.34,52.91,30.18,0.00,0.232810,0.225961,-0.828247,---,---,---
01/11/1970 16:55:01,41.28,53.94,48.52,0.00,0.235598,0.225989,-0.828193,---,---,---
01/11/1970 16:56:01,41.17,55.50,45.02,0.00,0.234923,0.225818,-0.828247,---,---,---
01/11/1970 16:57:01,41.21,53.66,17.01,0.00,0.230793,0.225891,-0.828305,---,---,---
01/11/1970 16:58:01,41.25,53.21,33.82,0.00,0.232722,0.225310,-0.828391,---,---,---
01/11/1970 16:59:01,41.24,53.38,41.86,0.00,0.234382,0.225764,-0.828193,---,---,---
01/11/1970 17:00:01,41.13,55.44,59.56,0.00,0.237076,0.225783,-0.828210,---,---,---
01/11/1970 17:01:01,41.11,54.38,28.65,0.00,0.232395,0.225727,-0.828326,---,---,---
01/11/1970 17:02:01,41.13,53.47,29.13,0.00,0.232419,0.225686,-0.828380,---,---,---
01/11/1970 17:03:01,41.12,53.44,51.67,0.00,0.235678,0.225566,-0.828285,---,---,---
01/11/1970 17:04:01,41.00,54.87,48.70,0.00,0.235581,0.225889,-0.828240,---,---,---
01/11/1970 17:05:01,40.93,56.32,42.13,0.00,0.234702,0.225982,-0.828295,---,---,---
01/11/1970 17:06:01,41.00,54.65,26.25,0.00,0.231730,0.225400,-0.828247,---,---,---
01/11/1970 17:07:01,41.01,54.52,39.54,0.00,0.233717,0.225398,-0.828350,---,---,---
01/11/1970 17:08:01,40.87,55.83,57.34,0.00,0.236716,0.225704,-0.828096,---,---,---
01/11/1970 17:09:01,40.76,56.00,33.94,0.00,0.233648,0.226120,-0.828213,---,---,---
01/11/1970 17:10:01,40.86,54.39,20.25,0.00,0.231439,0.225981,-0.828324,---,---,---
01/11/1970 17:11:01,40.93,54.36,36.41,0.00,0.233549,0.225686,-0.828332,---,---,---
01/11/1970 17:12:01,40.91,54.71,48.48,0.00,0.235473,0.225796,-0.828187,---,---,---
01/11/1970 17:13:01,40.82,53.47,44.91,0.00,0.234900,0.225740,-0.828285,---,---,---
01/11/1970 17:14:01,40.79,53.93,24.68,0.00,0.232029,0.225895,-0.828315,---,---,---
01/11/1970 17:15:01,40.85,54.39,36.64,0.00,0.233329,0.225414,-0.828303,---,---,---
01/11/1970 17:16:01,40.84,54.23,47.50,0.00,0.234964,0.225421,-0.828216,---,---,---
01/11/1970 17:17:01,40.73,55.20,59.68,0.00,0.237315,0.225926,-0.828212,---,---,---
01/11/1970 17:18:01,40.74,54.33,26.71,0.00,0.232224,0.225773,-0.828299,---,---,---
01/11/1970 17:19:01,40.74,55.07,38.45,0.00,0.233753,0.225545,-0.828321,---,---,---
01/11/1970 17:20:01,40.74,55.55,50.83,0.00,0.235499,0.225436,-0.828239,---,---,---
01/11/1970 17:21:01,40.78,54.68,34.99,0.00,0.233499,0.225816,-0.828221,---,---,---
01/11/1970 17:22:01,40.79,54.50,40.77,0.00,0.233875,0.225329,-0.828279,---,---,---
01/11/1970 17:23:01,40.72,55.35,47.37,0.00,0.235559,0.226010,-0.828155,---,---,---
01/11/1970 17:24:01,40.56,56.75,51.56,0.00,0.236084,0.225876,-0.828187,---,---,---
01/11/1970 17:25:01,40.46,57.07,43.59,0.00,0.234547,0.225513,-0.828267,---,---,---
01/11/1970 17:26:01,40.45,55.55,35.30,0.00,0.233551,0.225758,-0.828260,---,---,---
01/11/1970 17:27:01,40.55,54.22,10.30,0.00,0.229880,0.225851,-0.828370,---,---,---
01/11/1970 17:28:01,40.62,54.39,32.34,0.00,0.232841,0.225523,-0.828337,---,---,---
01/11/1970 17:29:01,40.62,54.42,41.91,0.00,0.234235,0.225484,-0.828219,---,---,---
01/11/1970 17:30:01,40.53,54.38,52.79,0.00,0.236225,0.225827,-0.828217,---,---,---
01/11/1970 17:31:01,40.48,54.26,40.02,0.00,0.234614,0.226119,-0.828286,---,---,---
01/11/1970 17:32:01,40.47,54.32,39.04,0.00,0.234414,0.226063,-0.828221,---,---,---
01/11/1970 17:33:01,40.49,54.51,21.77,0.00,0.231480,0.225720,-0.828400,---,---,---
01/11/1970 17:34:01,40.51,55.27,45.99,0.00,0.234866,0.225483,-0.828322,---,---,---
01/11/1970 17:35:01,40.50,55.70,45.11,0.00,0.234863,0.225611,-0.828272,---,---,---
01/11/1970 17:36:01,40.50,55.90,52.12,0.00,0.235636,0.225332,-0.828212,---,---,---
01/11/1970 17:37:01,40.53,55.63,44.38,0.00,0.234535,0.225395,-0.828234,---,---,---
01/11/1970 17:38:01,40.51,54.90,37.66,0.00,0.233889,0.225753,-0.828266,---,---,---
01/11/1970 17:39:01,40.51,54.90,44.11,0.00,0.234976,0.225872,-0.828287,---,---,---
01/11/1970 17:40:01,40.49,55.03,43.99,0.00,0.235044,0.225957,-0.828290,---,---,---
01/11/1970 17:41:01,40.50,55.01,43.22,0.00,0.234743,0.225772,-0.828235,---,---,---
01/11/1970 17:42:01,40.48,55.52,44.49,0.00,0.235130,0.225965,-0.828270,---,---,---
01/11/1970 17:43:01,40.49,55.94,48.13,0.00,0.235333,0.225624,-0.828268,---,---,---
01/11/1970 17:44:01,40.49,56.01,51.95,0.00,0.235641,0.225361,-0.828250,---,---,---
