Timestamp,Temperature[degC],Humidity[percent],SO2[ppb],O3[ppb],SO2[V],O3[V]
10/12/2015 13:37:08,41.19,13.02,0.00,0.00,-1.995715,-0.817272
10/12/2015 13:37:13,41.18,13.02,0.00,0.00,-1.995679,-0.817233
10/12/2015 13:37:18,41.17,13.02,0.00,0.00,-1.995683,-0.817197
10/12/2015 13:37:23,41.16,13.02,0.00,0.00,-1.995627,-0.817077
10/12/2015 13:37:28,41.16,13.02,0.00,0.00,-1.995661,-0.817145
10/12/2015 13:37:33,41.15,13.02,0.00,0.00,-1.995660,-0.817157
10/12/2015 13:37:38,41.15,13.02,0.00,0.00,-1.995687,-0.817137
10/12/2015 13:37:43,41.15,13.02,0.00,0.00,-1.995662,-0.817238
10/12/2015 13:37:48,41.16,13.02,0.00,0.00,-1.995678,-0.817279
10/12/2015 13:37:53,41.17,13.01,0.00,0.00,-1.995690,-0.817220
10/12/2015 13:37:58,41.17,13.01,0.00,0.00,-1.995704,-0.817353
10/12/2015 13:38:03,41.18,13.00,0.00,0.00,-1.995711,-0.817429
10/12/2015 13:38:08,41.18,12.99,0.00,0.00,-1.995734,-0.817449
10/12/2015 13:38:13,41.19,12.99,0.00,0.00,-1.995733,-0.817408
10/12/2015 13:38:18,41.19,12.99,0.00,0.00,-1.995744,-0.817469
10/12/2015 13:38:23,41.19,12.98,0.00,0.00,-1.995757,-0.817424
10/12/2015 13:38:28,41.20,12.98,0.00,0.00,-1.995769,-0.817415
10/12/2015 13:38:33,41.19,12.98,0.00,0.00,-1.995800,-0.817504
10/12/2015 13:38:38,41.20,12.97,0.00,0.00,-1.995796,-0.817428
10/12/2015 13:38:43,41.20,12.98,0.00,0.00,-1.995813,-0.817397
10/12/2015 13:38:48,41.19,12.98,0.00,0.00,-1.995809,-0.817362
10/12/2015 13:38:53,41.19,12.99,0.00,0.00,-1.995866,-0.817440
10/12/2015 13:38:58,41.19,12.99,0.00,0.00,-1.995858,-0.817379
10/12/2015 13:39:03,41.19,12.99,0.00,0.00,-1.995862,-0.817402
10/12/2015 13:39:08,41.19,13.00,0.00,0.00,-1.995861,-0.817408
10/12/2015 13:39:13,41.19,13.00,0.00,0.00,-1.995844,-0.817396
10/12/2015 13:39:18,41.19,12.99,0.00,0.00,-1.995865,-0.817388
10/12/2015 13:39:23,41.19,12.99,0.00,0.00,-1.995881,-0.817422
10/12/2015 13:39:28,41.19,12.99,0.00,0.00,-1.995841,-0.817551
10/12/2015 13:39:33,41.19,12.99,0.00,0.00,-1.995866,-0.817560
10/12/2015 13:39:38,41.19,12.99,0.00,0.00,-1.995867,-0.817564
10/12/2015 13:39:43,41.19,12.99,0.00,0.00,-1.995892,-0.817712
10/12/2015 13:39:49,41.19,12.98,0.00,0.00,-1.995893,-0.817750
10/12/2015 13:39:53,41.19,12.98,0.00,0.00,-1.995911,-0.817932
10/12/2015 13:39:59,41.19,12.97,0.00,0.00,-1.995921,-0.817911
10/12/2015 13:40:03,41.19,12.96,0.00,0.00,-1.995943,-0.818014
10/12/2015 13:40:08,41.19,12.96,0.00,0.00,-1.995939,-0.817967
10/12/2015 13:40:13,41.19,12.95,0.00,0.00,-1.995958,-0.817930
10/12/2015 13:40:18,41.19,12.94,0.00,0.00,-1.995953,-0.817905
10/12/2015 13:40:24,41.19,12.94,0.00,0.00,-1.995958,-0.817924
10/12/2015 13:40:28,41.19,12.93,0.00,0.00,-1.995928,-0.817973
10/12/2015 13:40:33,41.19,12.93,0.00,0.00,-1.995951,-0.817952
10/12/2015 13:40:38,41.20,12.92,0.00,0.00,-1.995949,-0.817814
10/12/2015 13:40:43,41.20,12.92,0.00,0.00,-1.995963,-0.817798
10/12/2015 13:40:48,41.21,12.91,0.00,0.00,-1.995962,-0.817773
10/12/2015 13:40:54,41.23,12.90,0.00,0.00,-1.995950,-0.817764
10/12/2015 13:40:58,41.24,12.90,0.00,0.00,-1.995969,-0.817740
10/12/2015 13:41:03,41.26,12.89,0.00,0.00,-1.996019,-0.817883
10/12/2015 13:41:08,41.28,12.88,0.00,0.00,-1.996026,-0.817899
10/12/2015 13:41:13,41.29,12.87,0.00,0.00,-1.996022,-0.817862
10/12/2015 13:41:19,41.30,12.86,0.00,0.00,-1.996008,-0.817845
10/12/2015 13:41:23,41.31,12.85,0.00,0.00,-1.996028,-0.817869
10/12/2015 13:41:28,41.32,12.84,0.00,0.00,-1.996060,-0.817800
10/12/2015 13:41:33,41.32,12.83,0.00,0.00,-1.996058,-0.817761
10/12/2015 13:41:38,41.32,12.83,0.00,0.00,-1.996026,-0.817767
10/12/2015 13:41:44,41.32,12.83,0.00,0.00,-1.996067,-0.817834
10/12/2015 13:41:48,41.33,12.82,0.00,0.00,-1.996066,-0.817890
10/12/2015 13:41:53,41.34,12.82,0.00,0.00,-1.996026,-0.817872
10/12/2015 13:41:58,41.34,12.82,0.00,0.00,-1.996018,-0.817850
10/12/2015 13:42:03,41.35,12.82,0.00,0.00,-1.996040,-0.817855
10/12/2015 13:42:08,41.35,12.82,0.00,0.00,-1.996036,-0.817870
10/12/2015 13:42:14,41.36,12.82,0.00,0.00,-1.996029,-0.817908
10/12/2015 13:42:18,41.36,12.82,0.00,0.00,-1.996005,-0.817920
10/12/2015 13:42:23,41.37,12.82,0.00,0.00,-1.995989,-0.817862
10/12/2015 13:42:28,41.38,12.83,0.00,0.00,-1.995965,-0.817846
10/12/2015 13:42:33,41.39,12.84,0.00,0.00,-1.995977,-0.817767
10/12/2015 13:42:39,41.40,12.84,0.00,0.00,-1.995959,-0.817767
10/12/2015 13:42:43,41.41,12.85,0.00,0.00,-1.995969,-0.817763
10/12/2015 13:42:48,41.42,12.85,0.00,0.00,-1.995960,-0.817806
10/12/2015 13:42:53,41.42,12.86,0.00,0.00,-1.995987,-0.817848
10/12/2015 13:42:58,41.43,12.86,0.00,0.00,-1.996003,-0.817872
10/12/2015 13:43:04,41.44,12.87,0.00,0.00,-1.996010,-0.817829
10/12/2015 13:43:08,41.46,12.87,0.00,0.00,-1.996066,-0.817815
10/12/2015 13:43:13,41.46,12.87,0.00,0.00,-1.996031,-0.817920
10/12/2015 13:43:18,41.47,12.87,0.00,0.00,-1.996037,-0.817930
10/12/2015 13:43:23,41.47,12.88,0.00,0.00,-1.996038,-0.817900
10/12/2015 13:43:28,41.48,12.88,0.00,0.00,-1.996050,-0.817813
10/12/2015 13:43:34,41.49,12.89,0.00,0.00,-1.996047,-0.817897
10/12/2015 13:43:38,41.49,12.88,0.00,0.00,-1.996093,-0.817923
10/12/2015 13:43:43,41.49,12.88,0.00,0.00,-1.996058,-0.817864
10/12/2015 13:43:48,41.49,12.89,0.00,0.00,-1.996086,-0.817875
10/12/2015 13:43:53,41.49,12.89,0.00,0.00,-1.996090,-0.817874
10/12/2015 13:43:59,41.50,12.89,0.00,0.00,-1.996083,-0.817898
10/12/2015 13:44:03,41.51,12.89,0.00,0.00,-1.996068,-0.817882
10/12/2015 13:44:08,41.52,12.89,0.00,0.00,-1.996064,-0.817961
10/12/2015 13:44:13,41.52,12.89,0.00,0.00,-1.996040,-0.817945
10/12/2015 13:44:18,41.53,12.89,0.00,0.00,-1.996064,-0.817985
10/12/2015 13:44:24,41.53,12.88,0.00,0.00,-1.995980,-0.817857
10/12/2015 13:44:28,41.53,12.88,0.00,0.00,-1.996021,-0.817799
10/12/2015 13:44:33,41.52,12.89,0.00,0.00,-1.996082,-0.817841
10/12/2015 13:44:38,41.51,12.89,0.00,0.00,-1.996079,-0.817848
10/12/2015 13:44:43,41.51,12.90,0.00,0.00,-1.996069,-0.817784
10/12/2015 13:44:48,41.50,12.90,0.00,0.00,-1.996084,-0.817762
10/12/2015 13:44:53,41.50,12.91,0.00,0.00,-1.996093,-0.817778
10/12/2015 13:44:58,41.49,12.91,0.00,0.00,-1.996103,-0.817779
10/12/2015 13:45:03,41.49,12.91,0.00,0.00,-1.996058,-0.817731
10/12/2015 13:45:08,41.48,12.92,0.00,0.00,-1.996102,-0.817723
10/12/2015 13:45:13,41.47,12.92,0.00,0.00,-1.996057,-0.817695
10/12/2015 13:45:18,41.46,12.92,0.00,0.00,-1.996053,-0.817719
10/12/2015 13:45:23,41.45,12.91,0.00,0.00,-1.996010,-0.817711
10/12/2015 13:45:28,41.44,12.91,0.00,0.00,-1.996023,-0.817621
10/12/2015 13:45:33,41.43,12.91,0.00,0.00,-1.995970,-0.817640
10/12/2015 13:45:38,41.42,12.91,0.00,0.00,-1.995924,-0.817656
10/12/2015 13:45:43,41.41,12.90,0.00,0.00,-1.995920,-0.817719
10/12/2015 13:45:48,41.39,12.91,0.00,0.00,-1.995911,-0.817734
10/12/2015 13:45:53,41.37,12.91,0.00,0.00,-1.995902,-0.817645
10/12/2015 13:45:58,41.36,12.91,0.00,0.00,-1.995875,-0.817662
10/12/2015 13:46:03,41.34,12.91,0.00,0.00,-1.995845,-0.817662
10/12/2015 13:46:08,41.32,12.91,0.00,0.00,-1.995784,-0.817714
10/12/2015 13:46:13,41.30,12.91,0.00,0.00,-1.995784,-0.817761
10/12/2015 13:46:18,41.27,12.92,0.00,0.00,-1.995723,-0.817720
10/12/2015 13:46:23,41.25,12.93,0.00,0.00,-1.995723,-0.817691
10/12/2015 13:46:28,41.23,12.93,0.00,0.00,-1.995667,-0.817633
10/12/2015 13:46:33,41.21,12.94,0.00,0.00,-1.995649,-0.817619
10/12/2015 13:46:38,41.20,12.95,0.00,0.00,-1.995641,-0.817563
10/12/2015 13:46:43,41.18,12.95,0.00,0.00,-1.995666,-0.817645
10/12/2015 13:46:48,41.17,12.96,0.00,0.00,-1.995661,-0.817657
10/12/2015 13:46:53,41.16,12.96,0.00,0.00,-1.995710,-0.817643
10/12/2015 13:46:58,41.16,12.96,0.00,0.00,-1.995753,-0.817717
10/12/2015 13:47:03,41.17,12.96,0.00,0.00,-1.995821,-0.817834
10/12/2015 13:47:08,41.18,12.96,0.00,0.00,-1.995801,-0.817886
10/12/2015 13:47:13,41.20,12.95,0.00,0.00,-1.995722,-0.818032
10/12/2015 13:47:18,41.23,12.95,0.00,0.00,-1.995713,-0.818120
10/12/2015 13:47:23,41.25,12.94,0.00,0.00,-1.995843,-0.818184
10/12/2015 13:47:28,41.28,12.93,0.00,0.00,-1.995819,-0.818157
10/12/2015 13:47:33,41.31,12.92,0.00,0.00,-1.995855,-0.818289
10/12/2015 13:47:38,41.33,12.91,0.00,0.00,-1.995867,-0.818368
10/12/2015 13:47:43,41.35,12.90,0.00,0.00,-1.995932,-0.818448
10/12/2015 13:47:48,41.36,12.89,0.00,0.00,-1.995930,-0.818459
10/12/2015 13:47:53,41.38,12.88,0.00,0.00,-1.995952,-0.818554
10/12/2015 13:47:58,41.39,12.88,0.00,0.00,-1.996023,-0.818500
10/12/2015 13:48:03,41.40,12.87,0.00,0.00,-1.996090,-0.818573
10/12/2015 13:48:08,41.41,12.87,0.00,0.00,-1.996055,-0.818626
10/12/2015 13:48:13,41.43,12.87,0.00,0.00,-1.996045,-0.818569
10/12/2015 13:48:18,41.44,12.88,0.00,0.00,-1.996045,-0.818644
10/12/2015 13:48:23,41.46,12.87,0.00,0.00,-1.996075,-0.818707
10/12/2015 13:48:28,41.48,12.87,0.00,0.00,-1.996135,-0.818759
10/12/2015 13:48:33,41.50,12.86,0.00,0.00,-1.996208,-0.818738
10/12/2015 13:48:38,41.52,12.86,0.00,0.00,-1.996210,-0.818884
10/12/2015 13:48:43,41.54,12.85,0.00,0.00,-1.996249,-0.818963
10/12/2015 13:48:48,41.56,12.84,0.00,0.00,-1.996291,-0.818932
10/12/2015 13:48:53,41.58,12.84,0.00,0.00,-1.996352,-0.818904
10/12/2015 13:48:58,41.59,12.83,0.00,0.00,-1.996345,-0.818922
10/12/2015 13:49:03,41.61,12.81,0.00,0.00,-1.996306,-0.818868
10/12/2015 13:49:08,41.63,12.80,0.00,0.00,-1.996340,-0.818953
10/12/2015 13:49:13,41.64,12.79,0.00,0.00,-1.996327,-0.818924
10/12/2015 13:49:18,41.65,12.78,0.00,0.00,-1.996362,-0.819062
10/12/2015 13:49:23,41.66,12.77,0.00,0.00,-1.996333,-0.818987
10/12/2015 13:49:28,41.66,12.77,0.00,0.00,-1.996355,-0.818955
10/12/2015 13:49:33,41.66,12.77,0.00,0.00,-1.996326,-0.818996
10/12/2015 13:49:38,41.64,12.76,0.00,0.00,-1.996246,-0.818850
10/12/2015 13:49:43,41.63,12.76,0.00,0.00,-1.996249,-0.818836
10/12/2015 13:49:48,41.60,12.77,0.00,0.00,-1.996283,-0.818859
10/12/2015 13:49:54,41.57,12.77,0.00,0.00,-1.996346,-0.818734
10/12/2015 13:49:58,41.54,12.77,0.00,0.00,-1.996330,-0.818609
10/12/2015 13:50:03,41.51,12.78,0.00,0.00,-1.996191,-0.818639
10/12/2015 13:50:08,41.47,12.79,0.00,0.00,-1.996190,-0.818615
10/12/2015 13:50:14,41.44,12.79,0.00,0.00,-1.996148,-0.818526
10/12/2015 13:50:18,41.41,12.80,0.00,0.00,-1.996127,-0.818419
10/12/2015 13:50:23,41.39,12.81,0.00,0.00,-1.996071,-0.818408
10/12/2015 13:50:28,41.37,12.82,0.00,0.00,-1.996045,-0.818343
10/12/2015 13:50:33,41.35,12.83,0.00,0.00,-1.996034,-0.818247
10/12/2015 13:50:39,41.34,12.83,0.00,0.00,-1.995988,-0.818226
10/12/2015 13:50:43,41.34,12.83,0.00,0.00,-1.995963,-0.818172
10/12/2015 13:50:48,41.33,12.83,0.00,0.00,-1.995953,-0.818146
10/12/2015 13:50:53,41.32,12.83,0.00,0.00,-1.995994,-0.818161
10/12/2015 13:50:58,41.31,12.83,0.00,0.00,-1.995994,-0.818080
10/12/2015 13:51:04,41.29,12.83,0.00,0.00,-1.995997,-0.817892
10/12/2015 13:51:08,41.27,12.83,0.00,0.00,-1.995910,-0.817813
10/12/2015 13:51:13,41.25,12.84,0.00,0.00,-1.995855,-0.817810
10/12/2015 13:51:18,41.23,12.85,0.00,0.00,-1.995876,-0.817720
10/12/2015 13:51:23,41.21,12.86,0.00,0.00,-1.995840,-0.817666
10/12/2015 13:51:28,41.19,12.87,0.00,0.00,-1.995811,-0.817690
10/12/2015 13:51:34,41.17,12.88,0.00,0.00,-1.995763,-0.817588
10/12/2015 13:51:38,41.15,12.89,0.00,0.00,-1.995772,-0.817604
10/12/2015 13:51:43,41.14,12.90,0.00,0.00,-1.995751,-0.817527
10/12/2015 13:51:48,41.12,12.91,0.00,0.00,-1.995715,-0.817571
10/12/2015 13:51:53,41.10,12.92,0.00,0.00,-1.995717,-0.817573
10/12/2015 13:51:59,41.08,12.93,0.00,0.00,-1.995700,-0.817565
10/12/2015 13:52:03,41.07,12.94,0.00,0.00,-1.995678,-0.817617
10/12/2015 13:52:08,41.06,12.95,0.00,0.00,-1.995647,-0.817646
10/12/2015 13:52:13,41.05,12.96,0.00,0.00,-1.995606,-0.817611
10/12/2015 13:52:18,41.04,12.98,0.00,0.00,-1.995647,-0.817771
10/12/2015 13:52:24,41.04,12.99,0.00,0.00,-1.995587,-0.817662
10/12/2015 13:52:28,41.04,13.00,0.00,0.00,-1.995546,-0.817652
10/12/2015 13:52:33,41.04,13.01,0.00,0.00,-1.995515,-0.817629
10/12/2015 13:52:38,41.04,13.02,0.00,0.00,-1.995531,-0.817685
10/12/2015 13:52:43,41.04,13.03,0.00,0.00,-1.995503,-0.817683
10/12/2015 13:52:48,41.05,13.03,0.00,0.00,-1.995487,-0.817677
10/12/2015 13:52:54,41.06,13.04,0.00,0.00,-1.995497,-0.817706
10/12/2015 13:52:58,41.07,13.04,0.00,0.00,-1.995490,-0.817767
10/12/2015 13:53:03,41.07,13.04,0.00,0.00,-1.995539,-0.817810
10/12/2015 13:53:08,41.09,13.04,0.00,0.00,-1.995578,-0.818053
10/12/2015 13:53:13,41.10,13.04,0.00,0.00,-1.995545,-0.818007
10/12/2015 13:53:19,41.12,13.04,0.00,0.00,-1.995540,-0.818016
10/12/2015 13:53:23,41.14,13.04,0.00,0.00,-1.995522,-0.817953
10/12/2015 13:53:28,41.16,13.05,0.00,0.00,-1.995538,-0.818126
10/12/2015 13:53:33,41.18,13.05,0.00,0.00,-1.995536,-0.818083
10/12/2015 13:53:38,41.20,13.05,0.00,0.00,-1.995538,-0.818167
10/12/2015 13:53:44,41.23,13.05,0.00,0.00,-1.995530,-0.818247
10/12/2015 13:53:48,41.25,13.05,0.00,0.00,-1.995543,-0.818210
10/12/2015 13:53:53,41.27,13.04,0.00,0.00,-1.995556,-0.818257
10/12/2015 13:53:58,41.29,13.04,0.00,0.00,-1.995564,-0.818270
10/12/2015 13:54:03,41.31,13.03,0.00,0.00,-1.995569,-0.818257
10/12/2015 13:54:08,41.33,13.02,0.00,0.00,-1.995582,-0.818270
10/12/2015 13:54:14,41.34,13.02,0.00,0.00,-1.995575,-0.818286
10/12/2015 13:54:18,41.36,13.01,0.00,0.00,-1.995592,-0.818222
10/12/2015 13:54:23,41.37,13.01,0.00,0.00,-1.995637,-0.818305
10/12/2015 13:54:28,41.38,13.01,0.00,0.00,-1.995605,-0.818212
10/12/2015 13:54:33,41.39,13.00,0.00,0.00,-1.995610,-0.818265
10/12/2015 13:54:39,41.41,12.99,0.00,0.00,-1.995617,-0.818288
10/12/2015 13:54:43,41.43,12.98,0.00,0.00,-1.995603,-0.818204
10/12/2015 13:54:48,41.44,12.97,0.00,0.00,-1.995590,-0.818172
10/12/2015 13:54:53,41.46,12.95,0.00,0.00,-1.995599,-0.818216
10/12/2015 13:54:58,41.48,12.93,0.00,0.00,-1.995565,-0.818095
10/12/2015 13:55:03,41.50,12.91,0.00,0.00,-1.995606,-0.818162
10/12/2015 13:55:08,41.52,12.89,0.00,0.00,-1.995636,-0.818133
10/12/2015 13:55:13,41.54,12.87,0.00,0.00,-1.995689,-0.818180
10/12/2015 13:55:18,41.56,12.84,0.00,0.00,-1.995685,-0.818144
10/12/2015 13:55:23,41.57,12.83,0.00,0.00,-1.995700,-0.818145
10/12/2015 13:55:28,41.58,12.81,0.00,0.00,-1.995717,-0.818128
10/12/2015 13:55:33,41.58,12.80,0.00,0.00,-1.995685,-0.818043
10/12/2015 13:55:38,41.58,12.79,0.00,0.00,-1.995682,-0.818031
10/12/2015 13:55:43,41.59,12.78,0.00,0.00,-1.995687,-0.818000
10/12/2015 13:55:48,41.59,12.77,0.00,0.00,-1.995652,-0.817741
10/12/2015 13:55:53,41.58,12.76,0.00,0.00,-1.995685,-0.817768
10/12/2015 13:55:58,41.56,12.76,0.00,0.00,-1.995689,-0.817779
10/12/2015 13:56:03,41.55,12.75,0.00,0.00,-1.995704,-0.817829
10/12/2015 13:56:08,41.54,12.75,0.00,0.00,-1.995713,-0.817764
10/12/2015 13:56:13,41.52,12.75,0.00,0.00,-1.995710,-0.817772
10/12/2015 13:56:18,41.51,12.75,0.00,0.00,-1.995726,-0.817713
10/12/2015 13:56:23,41.49,12.75,0.00,0.00,-1.995684,-0.817763
10/12/2015 13:56:28,41.48,12.75,0.00,0.00,-1.995718,-0.817820
10/12/2015 13:56:33,41.47,12.75,0.00,0.00,-1.995671,-0.817790
10/12/2015 13:56:38,41.47,12.75,0.00,0.00,-1.995667,-0.817765
10/12/2015 13:56:43,41.47,12.75,0.00,0.00,-1.995632,-0.817704
10/12/2015 13:56:48,41.47,12.74,0.00,0.00,-1.995638,-0.817741
10/12/2015 13:56:53,41.47,12.74,0.00,0.00,-1.995629,-0.817688
10/12/2015 13:56:58,41.48,12.74,0.00,0.00,-1.995630,-0.817736
10/12/2015 13:57:03,41.49,12.73,0.00,0.00,-1.995619,-0.817783
10/12/2015 13:57:08,41.49,12.72,0.00,0.00,-1.995653,-0.817783
10/12/2015 13:57:13,41.50,12.72,0.00,0.00,-1.995692,-0.817827
10/12/2015 13:57:18,41.51,12.72,0.00,0.00,-1.995642,-0.817776
10/12/2015 13:57:23,41.51,12.72,0.00,0.00,-1.995650,-0.817888
10/12/2015 13:57:28,41.52,12.72,0.00,0.00,-1.995645,-0.817940
10/12/2015 13:57:33,41.52,12.73,0.00,0.00,-1.995640,-0.817871
10/12/2015 13:57:38,41.53,12.73,0.00,0.00,-1.995679,-0.817862
10/12/2015 13:57:43,41.53,12.73,0.00,0.00,-1.995653,-0.817878
10/12/2015 13:57:48,41.54,12.74,0.00,0.00,-1.995637,-0.817830
10/12/2015 13:57:53,41.55,12.74,0.00,0.00,-1.995573,-0.817729
10/12/2015 13:57:58,41.56,12.75,0.00,0.00,-1.995560,-0.817764
10/12/2015 13:58:03,41.58,12.75,0.00,0.00,-1.995601,-0.817735
10/12/2015 13:58:08,41.59,12.75,0.00,0.00,-1.995597,-0.817717
10/12/2015 13:58:13,41.60,12.75,0.00,0.00,-1.995602,-0.817717
10/12/2015 13:58:18,41.61,12.75,0.00,0.00,-1.995638,-0.817727
10/12/2015 13:58:23,41.62,12.75,0.00,0.00,-1.995611,-0.817606
10/12/2015 13:58:28,41.63,12.75,0.00,0.00,-1.995614,-0.817733
10/12/2015 13:58:33,41.63,12.75,0.00,0.00,-1.995613,-0.817758
10/12/2015 13:58:38,41.63,12.75,0.00,0.00,-1.995597,-0.817764
10/12/2015 13:58:43,41.63,12.75,0.00,0.00,-1.995596,-0.817737
10/12/2015 13:58:48,41.63,12.75,0.00,0.00,-1.995616,-0.817670
10/12/2015 13:58:53,41.63,12.74,0.00,0.00,-1.995630,-0.817702
10/12/2015 13:58:58,41.63,12.74,0.00,0.00,-1.995624,-0.817755
10/12/2015 13:59:03,41.63,12.74,0.00,0.00,-1.995652,-0.817647
10/12/2015 13:59:08,41.62,12.74,0.00,0.00,-1.995580,-0.817575
10/12/2015 13:59:13,41.61,12.74,0.00,0.00,-1.995598,-0.817614
10/12/2015 13:59:18,41.60,12.75,0.00,0.00,-1.995577,-0.817630
10/12/2015 13:59:23,41.58,12.75,0.00,0.00,-1.995590,-0.817656
10/12/2015 13:59:28,41.57,12.76,0.00,0.00,-1.995584,-0.817746
10/12/2015 13:59:33,41.55,12.77,0.00,0.00,-1.995578,-0.817776
10/12/2015 13:59:38,41.53,12.77,0.00,0.00,-1.995551,-0.817725
10/12/2015 13:59:43,41.51,12.78,0.00,0.00,-1.995558,-0.817654
10/12/2015 13:59:48,41.50,12.79,0.00,0.00,-1.995593,-0.817692
10/12/2015 13:59:53,41.48,12.80,0.00,0.00,-1.995555,-0.817656
10/12/2015 13:59:59,41.47,12.81,0.00,0.00,-1.995636,-0.817671
10/12/2015 14:00:03,41.45,12.82,0.00,0.00,-1.995628,-0.817560
10/12/2015 14:00:08,41.44,12.83,0.00,0.00,-1.995625,-0.817518
10/12/2015 14:00:13,41.42,12.83,0.00,0.00,-1.995626,-0.817523
10/12/2015 14:00:18,41.41,12.84,0.00,0.00,-1.995587,-0.817542
10/12/2015 14:00:23,41.39,12.85,0.00,0.00,-1.995582,-0.817590
10/12/2015 14:00:28,41.37,12.85,0.00,0.00,-1.995542,-0.817611
10/12/2015 14:00:33,41.35,12.86,0.00,0.00,-1.995560,-0.817637
10/12/2015 14:00:38,41.33,12.86,0.00,0.00,-1.995584,-0.817594
10/12/2015 14:00:43,41.31,12.86,0.00,0.00,-1.995522,-0.817529
10/12/2015 14:00:48,41.28,12.87,0.00,0.00,-1.995515,-0.817653
10/12/2015 14:00:53,41.26,12.87,0.00,0.00,-1.995505,-0.817702
10/12/2015 14:00:58,41.25,12.88,0.00,0.00,-1.995479,-0.817742
10/12/2015 14:01:03,41.23,12.88,0.00,0.00,-1.995498,-0.817801
10/12/2015 14:01:08,41.22,12.89,0.00,0.00,-1.995492,-0.817671
10/12/2015 14:01:13,41.21,12.89,0.00,0.00,-1.995484,-0.817675
10/12/2015 14:01:18,41.20,12.90,0.00,0.00,-1.995478,-0.817759
10/12/2015 14:01:23,41.20,12.90,0.00,0.00,-1.995456,-0.817782
10/12/2015 14:01:28,41.20,12.89,0.00,0.00,-1.995420,-0.817790
10/12/2015 14:01:33,41.20,12.89,0.00,0.00,-1.995391,-0.817855
10/12/2015 14:01:38,41.20,12.88,0.00,0.00,-1.995391,-0.817777
10/12/2015 14:01:43,41.20,12.88,0.00,0.00,-1.995393,-0.817820
10/12/2015 14:01:48,41.19,12.87,0.00,0.00,-1.995404,-0.817742
10/12/2015 14:01:53,41.19,12.86,0.00,0.00,-1.995384,-0.817804
10/12/2015 14:01:58,41.19,12.86,0.00,0.00,-1.995383,-0.817810
10/12/2015 14:02:03,41.19,12.84,0.00,0.00,-1.995391,-0.817776
10/12/2015 14:02:08,41.20,12.83,0.00,0.00,-1.995365,-0.817643
10/12/2015 14:02:13,41.20,12.82,0.00,0.00,-1.995377,-0.817695
10/12/2015 14:02:18,41.20,12.81,0.00,0.00,-1.995395,-0.817725
10/12/2015 14:02:23,41.21,12.79,0.00,0.00,-1.995350,-0.817712
10/12/2015 14:02:28,41.21,12.78,0.00,0.00,-1.995359,-0.817704
10/12/2015 14:02:33,41.21,12.77,0.00,0.00,-1.995366,-0.817710
10/12/2015 14:02:38,41.22,12.76,0.00,0.00,-1.995364,-0.817672
10/12/2015 14:02:43,41.22,12.74,0.00,0.00,-1.995358,-0.817628
10/12/2015 14:02:48,41.22,12.73,0.00,0.00,-1.995390,-0.817669
10/12/2015 14:02:53,41.22,12.71,0.00,0.00,-1.995402,-0.817643
10/12/2015 14:02:58,41.21,12.70,0.00,0.00,-1.995424,-0.817712
10/12/2015 14:03:03,41.21,12.69,0.00,0.00,-1.995484,-0.817674
10/12/2015 14:03:08,41.21,12.68,0.00,0.00,-1.995485,-0.817634
10/12/2015 14:03:13,41.22,12.66,0.00,0.00,-1.995507,-0.817707
10/12/2015 14:03:18,41.22,12.64,0.00,0.00,-1.995471,-0.817706
10/12/2015 14:03:23,41.22,12.62,0.00,0.00,-1.995501,-0.817730
10/12/2015 14:03:28,41.23,12.60,0.00,0.00,-1.995519,-0.817596
10/12/2015 14:03:33,41.24,12.57,0.00,0.00,-1.995532,-0.817471
10/12/2015 14:03:38,41.25,12.55,0.00,0.00,-1.995497,-0.817310
10/12/2015 14:03:43,41.26,12.52,0.00,0.00,-1.995496,-0.817319
10/12/2015 14:03:48,41.26,12.50,0.00,0.00,-1.995498,-0.817365
10/12/2015 14:03:53,41.27,12.48,0.00,0.00,-1.995500,-0.817307
10/12/2015 14:03:58,41.27,12.45,0.00,0.00,-1.995510,-0.817254
10/12/2015 14:04:03,41.27,12.43,0.00,0.00,-1.995515,-0.817200
10/12/2015 14:04:08,41.27,12.41,0.00,0.00,-1.995489,-0.817112
10/12/2015 14:04:13,41.27,12.39,0.00,0.00,-1.995480,-0.817053
10/12/2015 14:04:18,41.28,12.37,0.00,0.00,-1.995486,-0.817056
10/12/2015 14:04:23,41.28,12.36,0.00,0.00,-1.995476,-0.817022
10/12/2015 14:04:28,41.28,12.34,0.00,0.00,-1.995506,-0.817149
10/12/2015 14:04:33,41.29,12.33,0.00,0.00,-1.995558,-0.817072
10/12/2015 14:04:38,41.30,12.31,0.00,0.00,-1.995597,-0.817095
10/12/2015 14:04:43,41.31,12.29,0.00,0.00,-1.995603,-0.817132
10/12/2015 14:04:48,41.32,12.28,0.00,0.00,-1.995634,-0.817079
10/12/2015 14:04:53,41.33,12.26,0.00,0.00,-1.995647,-0.817121
10/12/2015 14:04:58,41.34,12.24,0.00,0.00,-1.995595,-0.817047
10/12/2015 14:05:03,41.35,12.23,0.00,0.00,-1.995644,-0.817098
10/12/2015 14:05:08,41.36,12.21,0.00,0.00,-1.995607,-0.817101
10/12/2015 14:05:13,41.36,12.19,0.00,0.00,-1.995592,-0.817043
10/12/2015 14:05:18,41.36,12.17,0.00,0.00,-1.995570,-0.816998
10/12/2015 14:05:23,41.36,12.16,0.00,0.00,-1.995589,-0.817097
