timestamp,temperature[degC],humidity[%],no2[ppb],o3[ppb],no2_we[V],no2_aux[V],o3[V],latitude[deg],longitude[deg],altitude[m]
08/03/2016 08:39:42,22.22,62.71,0,0,0.191965,0.234155,-0.826918,---,---,---
08/03/2016 08:39:47,22.22,62.73,0,0,0.19199,0.234144,-0.826923,---,---,---
08/03/2016 08:39:52,22.23,62.75,0,0,0.192059,0.234135,-0.826924,---,---,---
08/03/2016 08:39:57,22.23,62.76,0,0,0.192079,0.234103,-0.826924,---,---,---
08/03/2016 08:40:02,22.23,62.77,0,0,0.192055,0.23411,-0.826927,---,---,---
08/03/2016 08:40:07,22.23,62.78,0,0,0.192106,0.234108,-0.826924,---,---,---
08/03/2016 08:40:12,22.23,62.79,0,0,0.19206,0.234088,-0.826928,---,---,---
08/03/2016 08:40:17,22.23,62.79,0,0,0.192036,0.234078,-0.826929,---,---,---
08/03/2016 08:40:22,22.23,62.79,0,0,0.191941,0.234054,-0.826935,---,---,---
08/03/2016 08:40:27,22.23,62.78,---,---,---,---,---,---,---,---
08/03/2016 08:40:28,---,---,0,---,0.191828,0.23407,---,---,---,---
08/03/2016 08:40:32,22.23,62.78,0,0,0.191699,0.234073,-0.826938,---,---,---
08/03/2016 08:40:37,22.23,62.77,0,0,0.191525,0.23406,-0.826931,---,---,---
08/03/2016 08:40:42,22.23,62.75,0,0,0.191466,0.234075,-0.826928,---,---,---
08/03/2016 08:40:47,22.24,62.75,0,0,0.19142,0.234069,-0.826924,---,---,---
08/03/2016 08:40:52,22.24,62.75,0,0,0.191388,0.234069,-0.826926,---,---,---
08/03/2016 08:40:57,22.24,62.76,0,0,0.19136,0.234075,-0.826929,---,---,---
08/03/2016 08:41:02,22.24,62.78,0,0,0.191354,0.234072,-0.826925,---,---,---
08/03/2016 08:41:07,22.24,62.81,0,0,0.191412,0.234097,-0.82692,---,---,---
08/03/2016 08:41:12,22.24,62.84,0,0,0.191467,0.234109,-0.826918,---,---,---
08/03/2016 08:41:17,22.24,62.88,0,0,0.191534,0.234126,-0.826919,---,---,---
08/03/2016 08:41:22,22.25,62.91,0,0,0.191649,0.23413,-0.826919,---,---,---
08/03/2016 08:41:27,22.25,62.95,0,0,0.191643,0.234139,-0.826922,---,---,---
08/03/2016 08:41:32,22.25,62.98,---,---,---,---,---,---,---,---
08/03/2016 08:41:33,---,---,0,0,0.191607,0.234133,-0.826926,---,---,---
08/03/2016 08:41:37,22.25,63.01,0,0,0.191646,0.234132,-0.826922,---,---,---
08/03/2016 08:41:42,22.25,63.02,0,0,0.191674,0.234144,-0.826921,---,---,---
08/03/2016 08:41:47,22.25,63.03,0,0,0.191626,0.234157,-0.826927,---,---,---
08/03/2016 08:41:52,22.25,63.04,0,0,0.191595,0.234163,-0.826929,---,---,---
08/03/2016 08:41:57,22.25,63.04,0,0,0.191581,0.234155,-0.826935,---,---,---
08/03/2016 08:42:02,22.26,63.05,0,0,0.191538,0.23412,-0.826931,---,---,---
08/03/2016 08:42:07,22.26,63.04,0,0,0.191468,0.234128,-0.826928,---,---,---
08/03/2016 08:42:12,22.26,63.03,0,0,0.19146,0.234114,-0.826919,---,---,---
08/03/2016 08:42:17,22.26,63.02,0,0,0.191423,0.23413,-0.826918,---,---,---
08/03/2016 08:42:22,22.26,62.99,0,0,0.191376,0.234126,-0.826919,---,---,---
08/03/2016 08:42:27,22.26,62.96,0,0,0.19127,0.234115,-0.826916,---,---,---
08/03/2016 08:42:32,22.26,62.92,0,0,0.19113,0.234116,-0.826912,---,---,---
08/03/2016 08:42:37,22.26,62.89,0,0,0.191041,0.23412,-0.826904,---,---,---
08/03/2016 08:42:42,22.26,62.86,0,0,0.190946,0.234142,-0.826909,---,---,---
08/03/2016 08:42:47,22.27,62.83,0,0,0.190843,0.234151,-0.82691,---,---,---
08/03/2016 08:42:52,22.27,62.81,0,---,0.190767,0.234162,---,---,---,---
08/03/2016 08:42:53,---,---,---,0,---,---,-0.826907,---,---,---
08/03/2016 08:42:57,22.27,62.79,0,0,0.19069,0.234197,-0.826904,---,---,---
08/03/2016 08:43:02,22.27,62.78,0,0,0.190697,0.234225,-0.826901,---,---,---
08/03/2016 08:43:07,22.27,62.77,0,0,0.190685,0.234211,-0.826903,---,---,---
08/03/2016 08:43:12,22.27,62.76,0,0,0.190735,0.234213,-0.826903,---,---,---
08/03/2016 08:43:17,22.27,62.76,0,0,0.190725,0.234234,-0.826909,---,---,---
08/03/2016 08:43:22,22.27,62.75,0,0,0.190739,0.234214,-0.826917,---,---,---
08/03/2016 08:43:27,22.27,62.74,0,0,0.190697,0.234199,-0.826918,---,---,---
08/03/2016 08:43:32,22.27,62.71,0,0,0.190666,0.234183,-0.82692,---,---,---
08/03/2016 08:43:38,22.28,62.68,0,0,0.190624,0.2342,-0.82692,---,---,---
08/03/2016 08:43:42,22.28,62.65,0,0,0.190553,0.234197,-0.826919,---,---,---
08/03/2016 08:43:47,22.28,62.61,0,0,0.190509,0.234191,-0.826925,---,---,---
08/03/2016 08:43:52,22.28,62.57,0,0,0.190456,0.23418,-0.826926,---,---,---
08/03/2016 08:43:57,22.28,62.53,0,0,0.190419,0.234179,-0.826932,---,---,---
08/03/2016 08:44:02,22.28,62.49,0,0,0.190359,0.23422,-0.82693,---,---,---
08/03/2016 08:44:07,22.28,62.44,0,0,0.190304,0.234212,-0.826928,---,---,---
08/03/2016 08:44:12,22.28,62.4,0,0,0.190292,0.234176,-0.826929,---,---,---
08/03/2016 08:44:17,22.28,62.36,0,0,0.190271,0.234174,-0.826932,---,---,---
08/03/2016 08:44:22,22.28,62.33,0,0,0.190185,0.234208,-0.826932,---,---,---
08/03/2016 08:44:27,22.28,62.3,0,0,0.19021,0.234175,-0.82693,---,---,---
08/03/2016 08:44:32,22.28,62.26,0,0,0.190215,0.234187,-0.826933,---,---,---
08/03/2016 08:44:37,22.29,62.24,0,0,0.1902,0.234184,-0.82693,---,---,---
08/03/2016 08:44:42,22.29,62.22,0,0,0.19017,0.234205,-0.82693,---,---,---
08/03/2016 08:44:47,22.29,62.2,0,0,0.190165,0.234189,-0.826931,---,---,---
08/03/2016 08:44:52,22.29,62.19,0,0,0.190158,0.23421,-0.826933,---,---,---
08/03/2016 08:44:57,22.29,62.17,0,0,0.190181,0.234189,-0.82694,---,---,---
08/03/2016 08:45:02,22.29,62.17,0,0,0.19018,0.234219,-0.826941,---,---,---
08/03/2016 08:45:07,22.29,62.17,0,0,0.190304,0.234234,-0.826942,---,---,---
08/03/2016 08:45:12,22.29,62.19,0,0,0.190375,0.234244,-0.826944,---,---,---
08/03/2016 08:45:17,22.29,62.21,0,0.79,0.190475,0.234239,-0.826951,---,---,---
08/03/2016 08:45:22,22.29,62.23,0,0.13,0.190682,0.234239,-0.826948,---,---,---
08/03/2016 08:45:27,22.3,62.25,0,0.33,0.19082,0.234215,-0.826949,---,---,---
08/03/2016 08:45:32,22.3,62.27,0,0,0.190964,0.234208,-0.826945,---,---,---
08/03/2016 08:45:37,22.3,62.28,0,0.61,0.190966,0.234202,-0.82695,---,---,---
08/03/2016 08:45:42,22.3,62.29,0,0.05,0.190947,0.2342,-0.826948,---,---,---
08/03/2016 08:45:47,22.3,62.31,0,0,0.190923,0.234192,-0.826945,---,---,---
08/03/2016 08:45:52,22.3,62.32,0,0,0.190917,0.234189,-0.826941,---,---,---
08/03/2016 08:45:57,22.3,62.34,0,0,0.190984,0.234197,-0.82694,---,---,---
08/03/2016 08:46:02,22.3,62.36,0,---,0.190957,0.234213,---,---,---,---
08/03/2016 08:46:03,---,---,---,0,---,---,-0.82694,---,---,---
08/03/2016 08:46:07,22.3,62.37,0,0,0.190859,0.23423,-0.826945,---,---,---
08/03/2016 08:46:12,22.3,62.38,0,0,0.190814,0.234237,-0.826943,---,---,---
08/03/2016 08:46:17,22.3,62.38,0,---,0.190814,0.234236,---,---,---,---
08/03/2016 08:46:18,---,---,---,0,---,---,-0.826944,---,---,---
08/03/2016 08:46:22,22.31,62.37,0,0.4,0.190815,0.234241,-0.826949,---,---,---
08/03/2016 08:46:27,22.31,62.35,0,0.26,0.190717,0.234236,-0.826949,---,---,---
08/03/2016 08:46:32,22.31,62.36,0,1.6,0.190715,0.234247,-0.826955,---,---,---
08/03/2016 08:46:37,22.31,62.39,0,0.12,0.190791,0.234257,-0.826948,---,---,---
08/03/2016 08:46:42,22.31,62.44,0,0.26,0.190967,0.234231,-0.826949,---,---,---
08/03/2016 08:46:48,22.31,62.52,0,0,0.191167,0.234225,-0.826944,---,---,---
08/03/2016 08:46:52,22.31,62.59,0,0,0.191488,0.234241,-0.826935,---,---,---
08/03/2016 08:46:57,22.31,62.68,0,0,0.191773,0.234229,-0.826931,---,---,---
08/03/2016 08:47:02,22.31,62.76,0,0,0.192079,0.234201,-0.826926,---,---,---
08/03/2016 08:47:07,22.31,62.85,0,---,0.192326,0.234221,---,---,---,---
08/03/2016 08:47:08,---,---,---,0,---,---,-0.82692,---,---,---
08/03/2016 08:47:12,22.31,62.93,0,0,0.192594,0.234211,-0.826917,---,---,---
08/03/2016 08:47:17,22.31,63.01,0,0,0.192888,0.234211,-0.826914,---,---,---
08/03/2016 08:47:22,22.31,63.08,0,0,0.193127,0.234209,-0.826906,---,---,---
08/03/2016 08:47:27,22.31,63.15,0,0,0.193399,0.234229,-0.826904,---,---,---
08/03/2016 08:47:32,22.31,63.23,0,0,0.193666,0.234222,-0.826906,---,---,---
08/03/2016 08:47:37,22.31,63.31,0,0,0.193934,0.234235,-0.826899,---,---,---
08/03/2016 08:47:42,22.31,63.39,0,0,0.194234,0.23421,-0.826893,---,---,---
08/03/2016 08:47:47,22.31,63.46,0,0,0.194513,0.234211,-0.826881,---,---,---
08/03/2016 08:47:52,22.32,63.53,0,0,0.194881,0.23419,-0.826873,---,---,---
08/03/2016 08:47:57,22.32,63.59,0,0,0.195286,0.234185,-0.826855,---,---,---
08/03/2016 08:48:02,22.32,63.65,0,0,0.195642,0.234169,-0.826846,---,---,---
08/03/2016 08:48:07,22.32,63.72,0,0,0.196099,0.234187,-0.826832,---,---,---
08/03/2016 08:48:12,22.32,63.79,0,---,0.196572,0.234189,---,---,---,---
08/03/2016 08:48:13,---,---,---,0,---,---,-0.826828,---,---,---
08/03/2016 08:48:17,22.32,63.87,0,0,0.197249,0.23418,-0.826812,---,---,---
08/03/2016 08:48:22,22.32,63.95,0,0,0.197934,0.234146,-0.826803,---,---,---
08/03/2016 08:48:27,22.32,64.02,0,0,0.198667,0.234135,-0.826787,---,---,---
08/03/2016 08:48:32,22.32,64.1,0,0,0.199354,0.234136,-0.826777,---,---,---
08/03/2016 08:48:37,22.33,64.17,0,0,0.200181,0.234104,-0.826761,---,---,---
08/03/2016 08:48:42,22.33,64.25,0,0,0.200971,0.234097,-0.826748,---,---,---
08/03/2016 08:48:47,22.33,64.34,0,---,0.20187,0.234098,---,---,---,---
08/03/2016 08:48:48,---,---,---,0,---,---,-0.826725,---,---,---
08/03/2016 08:48:52,22.33,64.43,0,0,0.202778,0.2341,-0.826714,---,---,---
08/03/2016 08:48:57,22.34,64.53,0,0,0.203712,0.234065,-0.826698,---,---,---
08/03/2016 08:49:02,22.34,64.65,0,0,0.204706,0.234062,-0.826682,---,---,---
08/03/2016 08:49:07,22.34,64.78,0,0,0.205731,0.234047,-0.826668,---,---,---
08/03/2016 08:49:12,22.35,64.89,0,0,0.206692,0.234028,-0.826648,---,---,---
08/03/2016 08:49:18,22.35,64.98,0,0,0.207592,0.234011,-0.826637,---,---,---
08/03/2016 08:49:22,22.36,65.05,3.41,---,0.208495,0.234004,---,---,---,---
08/03/2016 08:49:23,---,---,---,0,---,---,-0.826623,---,---,---
08/03/2016 08:49:27,22.36,65.11,9.28,---,0.209425,0.233992,---,---,---,---
08/03/2016 08:49:28,---,---,---,0,---,---,-0.826605,---,---,---
08/03/2016 08:49:32,22.37,65.17,15.02,---,0.210332,0.23398,---,---,---,---
08/03/2016 08:49:33,---,---,---,0,---,---,-0.826596,---,---,---
08/03/2016 08:49:37,22.37,65.22,20.26,---,0.211188,0.233994,---,---,---,---
08/03/2016 08:49:38,---,---,---,0,---,---,-0.826582,---,---,---
08/03/2016 08:49:42,22.38,65.27,26,---,0.212104,0.233992,---,---,---,---
08/03/2016 08:49:43,---,---,---,0,---,---,-0.826568,---,---,---
08/03/2016 08:49:47,22.38,65.32,31.88,---,0.213043,0.233988,---,---,---,---
08/03/2016 08:49:48,---,---,---,0,---,---,-0.826552,---,---,---
08/03/2016 08:49:52,22.39,65.38,38.73,---,0.214116,0.233964,---,---,---,---
08/03/2016 08:49:53,---,---,---,0,---,---,-0.826563,---,---,---
08/03/2016 08:49:57,22.4,65.44,46.34,---,0.215327,0.233954,---,---,---,---
08/03/2016 08:49:58,---,---,---,0,---,---,-0.826572,---,---,---
08/03/2016 08:50:02,22.41,65.49,55.03,---,0.216717,0.233951,---,---,---,---
08/03/2016 08:50:03,---,---,---,0,---,---,-0.826607,---,---,---
08/03/2016 08:50:07,22.41,65.54,65.22,---,0.218336,0.233935,---,---,---,---
08/03/2016 08:50:08,---,---,---,0,---,---,-0.826661,---,---,---
08/03/2016 08:50:12,22.42,65.58,77.2,---,0.220235,0.233911,---,---,---,---
08/03/2016 08:50:13,---,---,---,0,---,---,-0.826723,---,---,---
08/03/2016 08:50:17,22.43,65.62,89.65,---,0.222239,0.233917,---,---,---,---
08/03/2016 08:50:18,---,---,---,0,---,---,-0.82679,---,---,---
08/03/2016 08:50:22,22.44,65.66,---,---,---,---,---,---,---,---
08/03/2016 08:50:23,---,---,102.44,0,0.224288,0.233913,-0.82686,---,---,---
08/03/2016 08:50:27,22.45,65.69,115.45,---,0.226362,0.233899,---,---,---,---
08/03/2016 08:50:28,---,---,---,0,---,---,-0.826942,---,---,---
08/03/2016 08:50:32,22.46,65.72,128.25,---,0.228418,0.2339,---,---,---,---
08/03/2016 08:50:33,---,---,---,15.85,---,---,-0.827014,---,---,---
08/03/2016 08:50:38,22.47,65.75,140.79,35.75,0.230424,0.233894,-0.827104,---,---,---
08/03/2016 08:50:42,22.48,65.78,153.78,---,0.232495,0.233881,---,---,---,---
08/03/2016 08:50:43,---,---,---,54.89,---,---,-0.82719,---,---,---
08/03/2016 08:50:47,22.49,65.8,166.54,---,0.23454,0.233879,---,---,---,---
08/03/2016 08:50:48,---,---,---,75.64,---,---,-0.827283,---,---,---
08/03/2016 08:50:52,22.5,65.82,179.1,---,0.236564,0.233888,---,---,---,---
08/03/2016 08:50:53,---,---,---,94.2,---,---,-0.827366,---,---,---
08/03/2016 08:50:57,22.51,65.84,191.6,---,0.238553,0.233871,---,---,---,---
08/03/2016 08:50:58,---,---,---,114.52,---,---,-0.827457,---,---,---
08/03/2016 08:51:02,22.52,65.86,203.5,---,0.24047,0.233881,---,---,---,---
08/03/2016 08:51:03,---,---,---,136.84,---,---,-0.827558,---,---,---
08/03/2016 08:51:07,22.53,65.88,215.91,---,0.242479,0.233898,---,---,---,---
08/03/2016 08:51:08,---,---,---,160.31,---,---,-0.827663,---,---,---
08/03/2016 08:51:12,22.54,65.89,228.61,---,0.244508,0.233891,---,---,---,---
08/03/2016 08:51:13,---,---,---,181.99,---,---,-0.827761,---,---,---
08/03/2016 08:51:18,22.55,65.91,240.28,201.78,0.246378,0.233889,-0.827849,---,---,---
08/03/2016 08:51:22,22.56,65.92,251.8,---,0.248235,0.233898,---,---,---,---
08/03/2016 08:51:23,---,---,---,222.81,---,---,-0.827944,---,---,---
08/03/2016 08:51:27,22.57,65.93,---,---,---,---,---,---,---,---
08/03/2016 08:51:28,---,---,263.73,246.14,0.250124,0.233872,-0.828049,---,---,---
08/03/2016 08:51:32,22.58,65.94,275.33,---,0.251986,0.233874,---,---,---,---
08/03/2016 08:51:33,---,---,---,268.95,---,---,-0.828151,---,---,---
08/03/2016 08:51:37,22.59,65.94,286.4,---,0.253767,0.233878,---,---,---,---
08/03/2016 08:51:38,---,---,---,292.5,---,---,-0.828257,---,---,---
08/03/2016 08:51:42,22.6,65.95,297.3,---,0.255515,0.233879,---,---,---,---
08/03/2016 08:51:43,---,---,---,314.93,---,---,-0.828358,---,---,---
08/03/2016 08:51:47,22.61,65.95,308.43,---,0.257307,0.233885,---,---,---,---
08/03/2016 08:51:48,---,---,---,337.88,---,---,-0.828461,---,---,---
08/03/2016 08:51:52,22.62,65.94,319.71,---,0.259114,0.233881,---,---,---,---
08/03/2016 08:51:53,---,---,---,360.5,---,---,-0.828563,---,---,---
08/03/2016 08:51:57,22.62,65.94,330.48,---,0.260825,0.233865,---,---,---,---
08/03/2016 08:51:58,---,---,---,385.08,---,---,-0.828674,---,---,---
08/03/2016 08:52:02,22.63,65.94,340.82,---,0.262477,0.233858,---,---,---,---
08/03/2016 08:52:03,---,---,---,410.09,---,---,-0.828786,---,---,---
08/03/2016 08:52:07,22.64,65.93,350.73,---,0.264108,0.233899,---,---,---,---
08/03/2016 08:52:08,---,---,---,434.61,---,---,-0.828897,---,---,---
08/03/2016 08:52:12,22.65,65.93,360.19,---,0.265626,0.233901,---,---,---,---
08/03/2016 08:52:13,---,---,---,457.35,---,---,-0.828999,---,---,---
08/03/2016 08:52:17,22.66,65.92,369.74,---,0.267162,0.233904,---,---,---,---
08/03/2016 08:52:18,---,---,---,481.26,---,---,-0.829107,---,---,---
08/03/2016 08:52:22,22.66,65.91,378.88,---,0.268652,0.233927,---,---,---,---
08/03/2016 08:52:23,---,---,---,504.96,---,---,-0.829213,---,---,---
08/03/2016 08:52:27,22.67,65.9,387.93,---,0.270111,0.233936,---,---,---,---
08/03/2016 08:52:28,---,---,---,527.87,---,---,-0.829317,---,---,---
08/03/2016 08:52:32,22.68,65.88,---,---,---,---,---,---,---,---
08/03/2016 08:52:33,---,---,395.85,546.4,0.27141,0.233964,-0.8294,---,---,---
08/03/2016 08:52:37,22.69,65.87,403.07,---,0.27258,0.233976,---,---,---,---
08/03/2016 08:52:38,---,---,---,565.24,---,---,-0.829485,---,---,---
08/03/2016 08:52:42,22.69,65.84,409.5,---,0.273619,0.233985,---,---,---,---
08/03/2016 08:52:43,---,---,---,578.51,---,---,-0.829544,---,---,---
08/03/2016 08:52:47,22.7,65.82,414.11,---,0.274368,0.233996,---,---,---,---
08/03/2016 08:52:48,---,---,---,586.19,---,---,-0.829579,---,---,---
08/03/2016 08:52:52,22.71,65.78,416.73,---,0.274819,0.234029,---,---,---,---
08/03/2016 08:52:53,---,---,---,593.03,---,---,-0.82961,---,---,---
08/03/2016 08:52:57,22.71,65.76,419.17,---,0.27518,0.234001,---,---,---,---
08/03/2016 08:52:58,---,---,---,599.67,---,---,-0.829639,---,---,---
08/03/2016 08:53:02,22.72,65.74,420.93,---,0.275474,0.234017,---,---,---,---
08/03/2016 08:53:03,---,---,---,606.17,---,---,-0.829669,---,---,---
08/03/2016 08:53:07,22.72,65.73,422.31,---,0.27571,0.234034,---,---,---,---
08/03/2016 08:53:08,---,---,---,613.05,---,---,-0.8297,---,---,---
08/03/2016 08:53:12,22.73,65.72,423.74,---,0.275958,0.234055,---,---,---,---
08/03/2016 08:53:13,---,---,---,618.81,---,---,-0.829725,---,---,---
08/03/2016 08:53:17,22.73,65.72,424.74,---,0.276126,0.234066,---,---,---,---
08/03/2016 08:53:18,---,---,---,623.97,---,---,-0.829749,---,---,---
08/03/2016 08:53:22,22.74,65.71,424.95,---,0.276178,0.234089,---,---,---,---
08/03/2016 08:53:23,---,---,---,627.62,---,---,-0.829765,---,---,---
08/03/2016 08:53:27,22.74,65.7,425.09,---,0.27621,0.234101,---,---,---,---
08/03/2016 08:53:28,---,---,---,631.7,---,---,-0.829783,---,---,---
08/03/2016 08:53:32,22.75,65.69,424.65,---,0.276144,0.23411,---,---,---,---
08/03/2016 08:53:33,---,---,---,635.8,---,---,-0.829802,---,---,---
08/03/2016 08:53:37,22.75,65.67,---,---,---,---,---,---,---,---
08/03/2016 08:53:38,---,---,423.94,639.33,0.276046,0.23413,-0.829817,---,---,---
08/03/2016 08:53:42,22.76,65.66,423.44,---,0.275961,0.234128,---,---,---,---
08/03/2016 08:53:43,---,---,---,638.53,---,---,-0.829814,---,---,---
08/03/2016 08:53:47,22.76,65.64,421.93,---,0.275719,0.234132,---,---,---,---
08/03/2016 08:53:48,---,---,---,632.99,---,---,-0.829789,---,---,---
08/03/2016 08:53:52,22.77,65.63,419.66,---,0.275368,0.234149,---,---,---,---
08/03/2016 08:53:53,---,---,---,626.99,---,---,-0.829762,---,---,---
08/03/2016 08:53:57,22.77,65.62,416.87,---,0.274947,0.234181,---,---,---,---
08/03/2016 08:53:58,---,---,---,622.15,---,---,-0.82974,---,---,---
08/03/2016 08:54:02,22.77,65.61,413.79,---,0.274457,0.234189,---,---,---,---
08/03/2016 08:54:03,---,---,---,612.74,---,---,-0.829697,---,---,---
08/03/2016 08:54:07,22.78,65.6,409.91,---,0.273847,0.234207,---,---,---,---
08/03/2016 08:54:08,---,---,---,602.16,---,---,-0.829649,---,---,---
08/03/2016 08:54:12,22.78,65.6,---,---,---,---,---,---,---,---
08/03/2016 08:54:13,---,---,405.31,588.49,0.273109,0.234213,-0.829587,---,---,---
08/03/2016 08:54:17,22.79,65.6,---,---,---,---,---,---,---,---
08/03/2016 08:54:18,---,---,400.39,574.66,0.272329,0.234228,-0.829525,---,---,---
08/03/2016 08:54:22,22.79,65.59,---,---,---,---,---,---,---,---
08/03/2016 08:54:23,---,---,394.44,562.68,0.271385,0.234245,-0.829471,---,---,---
08/03/2016 08:54:27,22.8,---,---,---,---,---,---,---,---,---
08/03/2016 08:54:28,---,65.59,388.1,549.82,0.270392,0.234277,-0.829413,---,---,---
08/03/2016 08:54:32,22.8,65.59,---,---,---,---,---,---,---,---
08/03/2016 08:54:33,---,---,381.4,536.1,0.269309,0.234276,-0.829351,---,---,---
08/03/2016 08:54:37,22.81,65.59,---,---,---,---,---,---,---,---
08/03/2016 08:54:38,---,---,374.88,520.37,0.268278,0.234296,-0.82928,---,---,---
08/03/2016 08:54:42,22.81,---,---,---,---,---,---,---,---,---
08/03/2016 08:54:43,---,65.59,367.48,504.1,0.267096,0.23431,-0.829206,---,---,---
08/03/2016 08:54:47,22.81,65.59,---,---,---,---,---,---,---,---
08/03/2016 08:54:48,---,---,360.2,489.02,0.265888,0.234276,-0.829138,---,---,---
08/03/2016 08:54:52,22.82,65.59,---,---,---,---,---,---,---,---
08/03/2016 08:54:53,---,---,352.63,474.44,0.264664,0.234273,-0.829072,---,---,---
08/03/2016 08:54:57,22.82,65.6,---,---,---,---,---,---,---,---
08/03/2016 08:54:58,---,---,345.16,458.28,0.263477,0.234292,-0.828999,---,---,---
08/03/2016 08:55:02,22.83,65.6,---,---,---,---,---,---,---,---
08/03/2016 08:55:03,---,---,337.72,443.04,0.262264,0.23428,-0.82893,---,---,---
08/03/2016 08:55:08,22.83,65.6,330.32,---,0.261056,0.234264,---,---,---,---
08/03/2016 08:55:09,---,---,---,428.66,---,---,-0.828865,---,---,---
08/03/2016 08:55:12,22.83,65.6,---,---,---,---,---,---,---,---
08/03/2016 08:55:13,---,---,322.32,411.31,0.259751,0.234251,-0.828787,---,---,---
08/03/2016 08:55:17,22.84,65.6,---,---,---,---,---,---,---,---
08/03/2016 08:55:18,---,---,313.87,394.68,0.258371,0.234234,-0.828712,---,---,---
08/03/2016 08:55:22,22.84,65.59,---,---,---,---,---,---,---,---
08/03/2016 08:55:23,---,---,305.48,379.86,0.257025,0.234241,-0.828645,---,---,---
08/03/2016 08:55:27,22.84,65.59,---,---,---,---,---,---,---,---
08/03/2016 08:55:28,---,---,297.24,364.47,0.255692,0.234238,-0.828575,---,---,---
08/03/2016 08:55:32,22.85,65.58,---,---,---,---,---,---,---,---
08/03/2016 08:55:33,---,---,288.97,347.29,0.254346,0.234226,-0.828498,---,---,---
08/03/2016 08:55:37,22.85,65.57,---,---,---,---,---,---,---,---
08/03/2016 08:55:38,---,---,280.21,331.03,0.252958,0.234251,-0.828424,---,---,---
08/03/2016 08:55:42,22.86,65.55,---,---,---,---,---,---,---,---
08/03/2016 08:55:43,---,---,271.56,312.87,0.251565,0.234253,-0.828342,---,---,---
08/03/2016 08:55:48,22.86,65.52,262.82,294.01,0.250156,0.234254,-0.828257,---,---,---
08/03/2016 08:55:52,22.86,65.5,---,---,---,---,---,---,---,---
08/03/2016 08:55:53,---,---,254.12,276.33,0.248738,0.234239,-0.828177,---,---,---
08/03/2016 08:55:57,22.87,65.47,---,---,---,---,---,---,---,---
08/03/2016 08:55:58,---,---,245.68,258.05,0.24739,0.234251,-0.828095,---,---,---
08/03/2016 08:56:02,22.87,65.45,---,---,---,---,---,---,---,---
08/03/2016 08:56:03,---,---,237.51,239.13,0.246078,0.234256,-0.828009,---,---,---
08/03/2016 08:56:07,22.87,65.43,---,---,---,---,---,---,---,---
08/03/2016 08:56:08,---,---,229.34,220.69,0.244767,0.234263,-0.827926,---,---,---
08/03/2016 08:56:12,22.87,65.42,---,---,---,---,---,---,---,---
08/03/2016 08:56:13,---,---,222.14,203.24,0.243594,0.234252,-0.827847,---,---,---
08/03/2016 08:56:17,22.88,65.41,---,---,---,---,---,---,---,---
08/03/2016 08:56:18,---,---,214.53,185.3,0.242357,0.234242,-0.827766,---,---,---
08/03/2016 08:56:22,22.88,65.39,---,---,---,---,---,---,---,---
08/03/2016 08:56:23,---,---,200.41,169.9,0.240061,0.234225,-0.827696,---,---,---
08/03/2016 08:56:27,22.88,---,---,---,---,---,---,---,---,---
08/03/2016 08:56:29,---,65.37,---,---,---,---,---,---,---,---
08/03/2016 08:56:30,---,---,---,158.44,---,---,-0.827645,---,---,---
08/03/2016 08:56:32,22.89,65.34,---,---,---,---,---,---,---,---
08/03/2016 08:56:33,---,---,193.6,148.3,0.238959,0.234221,-0.827599,---,---,---
08/03/2016 08:56:37,22.89,65.31,---,---,---,---,---,---,---,---
08/03/2016 08:56:38,---,---,187.45,140.21,0.237957,0.234211,-0.827562,---,---,---
08/03/2016 08:56:42,22.89,65.29,---,---,---,---,---,---,---,---
08/03/2016 08:56:43,---,---,182.17,133.9,0.237101,0.234209,-0.827533,---,---,---
08/03/2016 08:56:47,22.9,65.26,---,---,---,---,---,---,---,---
08/03/2016 08:56:48,---,---,177.43,127.06,0.236331,0.234203,-0.827502,---,---,---
08/03/2016 08:56:52,22.9,---,---,---,---,---,---,---,---,---
08/03/2016 08:56:53,---,65.25,173.1,121.6,0.235632,0.234203,-0.827478,---,---,---
08/03/2016 08:56:57,22.9,65.24,---,---,---,---,---,---,---,---
08/03/2016 08:56:58,---,---,169.21,116.21,0.235013,0.234211,-0.827453,---,---,---
08/03/2016 08:57:02,22.9,65.23,---,---,---,---,---,---,---,---
08/03/2016 08:57:03,---,---,166.2,111.47,0.234519,0.234205,-0.827432,---,---,---
08/03/2016 08:57:07,22.91,65.21,---,---,---,---,---,---,---,---
08/03/2016 08:57:08,---,---,163.11,106.99,0.233995,0.23418,-0.827412,---,---,---
08/03/2016 08:57:12,22.91,65.19,---,---,---,---,---,---,---,---
08/03/2016 08:57:13,---,---,159.65,102.31,0.233455,0.234199,-0.82739,---,---,---
08/03/2016 08:57:17,22.91,65.17,---,---,---,---,---,---,---,---
08/03/2016 08:57:18,---,---,156.82,99.74,0.233003,0.234205,-0.827379,---,---,---
08/03/2016 08:57:22,22.92,65.15,---,---,---,---,---,---,---,---
08/03/2016 08:57:23,---,---,154.78,96.78,0.23268,0.234213,-0.827365,---,---,---
08/03/2016 08:57:27,22.92,65.13,---,---,---,---,---,---,---,---
08/03/2016 08:57:28,---,---,152.82,93.07,0.23239,0.234241,-0.827348,---,---,---
08/03/2016 08:57:32,22.92,65.12,---,---,---,---,---,---,---,---
