timestamp,temperature[degC],humidity[%],no2[ppb],o3[ppb],no2_we[V],no2_aux[V],o3[V],latitude[deg],longitude[deg],altitude[m]
08/03/2016 08:04:16,---,68.08,0,0,0.192739,0.203649,-0.827058,---,---,---
08/03/2016 08:04:20,22.21,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:21,---,68.08,0,0,0.192759,0.203656,-0.82709,---,---,---
08/03/2016 08:04:25,22.21,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:26,---,68.07,0,0,0.19301,0.203664,-0.827138,---,---,---
08/03/2016 08:04:31,22.22,68.04,0,0,0.193353,0.203674,-0.827214,---,---,---
08/03/2016 08:04:35,22.22,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:36,---,67.99,0,0,0.193866,0.203653,-0.827303,---,---,---
08/03/2016 08:04:40,22.22,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:41,---,67.94,0,0,0.194623,0.203627,-0.827402,---,---,---
08/03/2016 08:04:45,22.22,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:46,---,67.87,0,0,0.195524,0.203573,-0.827503,---,---,---
08/03/2016 08:04:50,22.22,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:51,---,67.8,0,5.91,0.196604,0.203552,-0.827609,---,---,---
08/03/2016 08:04:55,22.23,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:56,---,67.73,0,23.46,0.197804,0.203473,-0.827709,---,---,---
08/03/2016 08:05:00,22.23,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:01,---,67.65,0,40.98,0.199154,0.203485,-0.827809,---,---,---
08/03/2016 08:05:05,22.23,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:06,---,67.56,0,57.63,0.200614,0.203518,-0.827904,---,---,---
08/03/2016 08:05:10,22.23,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:11,---,67.46,7.3,70.25,0.202057,0.203535,-0.828017,---,---,---
08/03/2016 08:05:15,22.23,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:16,---,67.35,15.74,80.59,0.203569,0.203539,-0.828124,---,---,---
08/03/2016 08:05:20,22.23,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:21,---,67.25,24.66,91.21,0.205197,0.203569,-0.828236,---,---,---
08/03/2016 08:05:25,22.23,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:26,---,67.16,34.28,100.77,0.20691,0.203561,-0.828345,---,---,---
08/03/2016 08:05:30,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:31,---,67.09,44.92,109.11,0.208802,0.203549,-0.828453,---,---,---
08/03/2016 08:05:36,22.24,67.03,55.39,116.59,0.210693,0.203565,-0.828555,---,---,---
08/03/2016 08:05:40,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:41,---,66.96,64.7,123.6,0.212472,0.203679,-0.828648,---,---,---
08/03/2016 08:05:45,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:46,---,66.87,73.33,126.21,0.214104,0.203766,-0.828712,---,---,---
08/03/2016 08:05:50,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:51,---,66.78,82.14,125.51,0.21565,0.203735,-0.828758,---,---,---
08/03/2016 08:05:55,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:56,---,66.68,89.83,124.55,0.217061,0.20377,-0.828797,---,---,---
08/03/2016 08:06:00,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:01,---,66.58,97.06,123.31,0.218412,0.203827,-0.828831,---,---,---
08/03/2016 08:06:05,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:06,---,66.48,104,123.36,0.219696,0.203869,-0.828871,---,---,---
08/03/2016 08:06:10,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:11,---,66.36,110.23,122.93,0.220884,0.203942,-0.828904,---,---,---
08/03/2016 08:06:15,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:16,---,66.25,116.62,122.36,0.222045,0.203959,-0.828937,---,---,---
08/03/2016 08:06:20,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:21,---,66.13,122.39,121.23,0.223158,0.20404,-0.828963,---,---,---
08/03/2016 08:06:25,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:26,---,66.02,128.55,119.95,0.224286,0.204064,-0.828991,---,---,---
08/03/2016 08:06:30,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:31,---,65.92,133.98,116.63,0.225287,0.204093,-0.829003,---,---,---
08/03/2016 08:06:35,22.24,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:36,---,65.81,138.95,113.43,0.226267,0.204184,-0.829013,---,---,---
08/03/2016 08:06:41,22.24,65.69,143.65,115.2,0.227171,0.204247,-0.82905,---,---,---
08/03/2016 08:06:45,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:46,---,65.58,148.36,115.93,0.228072,0.204304,-0.829081,---,---,---
08/03/2016 08:06:50,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:51,---,65.48,154.07,112.46,0.229095,0.204306,-0.829094,---,---,---
08/03/2016 08:06:55,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:56,---,65.39,159.65,108.3,0.230096,0.204308,-0.829102,---,---,---
08/03/2016 08:07:00,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:01,---,65.29,164.19,97.71,0.230965,0.204365,-0.829067,---,---,---
08/03/2016 08:07:05,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:06,---,65.21,168.03,87.16,0.231687,0.2044,-0.829029,---,---,---
08/03/2016 08:07:10,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:11,---,65.14,170.53,73.79,0.232174,0.20444,-0.828967,---,---,---
08/03/2016 08:07:15,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:16,---,65.08,171.36,59.75,0.232376,0.204494,-0.828891,---,---,---
08/03/2016 08:07:20,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:21,---,65.04,171.6,46,0.232445,0.204519,-0.828814,---,---,---
08/03/2016 08:07:25,22.25,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:26,---,65.01,171.21,32.61,0.232465,0.204609,-0.828735,---,---,---
08/03/2016 08:07:30,22.26,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:31,---,64.97,170.07,17.67,0.232304,0.204653,-0.828644,---,---,---
08/03/2016 08:07:35,22.26,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:36,---,64.93,167.8,7.2,0.23201,0.204765,-0.828571,---,---,---
08/03/2016 08:07:40,22.26,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:41,---,64.9,165.12,0,0.231532,0.20477,-0.828488,---,---,---
08/03/2016 08:07:46,22.26,64.84,162.23,0,0.231032,0.204786,-0.828404,---,---,---
08/03/2016 08:07:52,22.26,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:53,---,---,158.62,0,0.230412,0.204814,-0.828332,---,---,---
08/03/2016 08:07:55,22.27,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:56,---,64.81,153.99,0,0.229632,0.204862,-0.82825,---,---,---
08/03/2016 08:08:01,22.27,64.79,148.71,---,0.228746,0.204923,---,---,---,---
08/03/2016 08:08:02,---,---,---,0,---,---,-0.82817,---,---,---
08/03/2016 08:08:05,22.27,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:06,---,64.76,143.15,0,0.227801,0.204974,-0.82808,---,---,---
08/03/2016 08:08:10,22.27,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:11,---,64.73,136.81,0,0.22667,0.204977,-0.827991,---,---,---
08/03/2016 08:08:15,22.28,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:16,---,64.7,129.98,0,0.225503,0.205034,-0.827906,---,---,---
08/03/2016 08:08:20,22.28,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:21,---,64.66,123.68,0,0.224376,0.205035,-0.82782,---,---,---
08/03/2016 08:08:25,22.28,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:26,---,64.63,117.27,0,0.223226,0.205034,-0.827772,---,---,---
08/03/2016 08:08:30,22.28,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:31,---,64.59,111.58,0,0.222243,0.20507,-0.827738,---,---,---
08/03/2016 08:08:35,22.29,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:36,---,64.49,106.79,0,0.22138,0.205064,-0.827706,---,---,---
08/03/2016 08:08:42,22.29,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:43,---,---,102.78,0,0.220691,0.205094,-0.827683,---,---,---
08/03/2016 08:08:45,22.29,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:46,---,64.44,99.21,0,0.220082,0.205124,-0.827648,---,---,---
08/03/2016 08:08:51,22.29,64.38,96.85,0,0.219635,0.205101,-0.827618,---,---,---
08/03/2016 08:08:55,22.3,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:56,---,64.32,94.44,0,0.219236,0.205134,-0.82759,---,---,---
08/03/2016 08:09:00,22.3,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:01,---,64.26,92.96,0,0.218931,0.205095,-0.827571,---,---,---
08/03/2016 08:09:05,22.3,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:06,---,64.19,91.41,0,0.218647,0.205088,-0.82755,---,---,---
08/03/2016 08:09:10,22.3,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:11,---,64.14,90.11,0,0.218447,0.205121,-0.827546,---,---,---
08/03/2016 08:09:15,22.31,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:16,---,64.09,89.38,0,0.218334,0.205139,-0.827554,---,---,---
08/03/2016 08:09:21,22.31,64.04,---,---,---,---,---,---,---,---
08/03/2016 08:09:22,---,---,89.15,0,0.218284,0.205131,-0.827538,---,---,---
08/03/2016 08:09:25,22.31,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:26,---,64,88.33,0,0.218157,0.205151,-0.827527,---,---,---
08/03/2016 08:09:30,22.31,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:31,---,63.95,86.74,0,0.217924,0.205204,-0.827517,---,---,---
08/03/2016 08:09:35,22.32,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:36,---,63.89,85.25,0,0.217743,0.205291,-0.827509,---,---,---
08/03/2016 08:09:40,22.32,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:41,---,63.84,83.93,0,0.217575,0.205359,-0.827511,---,---,---
08/03/2016 08:09:45,22.32,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:46,---,63.79,82.11,0,0.217324,0.205434,-0.82751,---,---,---
08/03/2016 08:09:50,22.32,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:51,---,63.74,81.07,0,0.217158,0.205454,-0.827505,---,---,---
08/03/2016 08:09:55,22.32,---,---,---,---,---,---,---,---,---
08/03/2016 08:09:56,---,63.69,80.17,0,0.217038,0.205496,-0.827493,---,---,---
08/03/2016 08:10:01,22.33,63.65,78.73,---,0.216892,0.205608,---,---,---,---
08/03/2016 08:10:02,---,---,---,0,---,---,-0.82748,---,---,---
08/03/2016 08:10:05,22.33,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:06,---,63.61,77.45,0,0.216643,0.205588,-0.827464,---,---,---
08/03/2016 08:10:10,22.33,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:11,---,63.58,75.79,0,0.21637,0.205614,-0.827467,---,---,---
08/03/2016 08:10:15,22.33,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:16,---,63.55,73.73,0,0.216059,0.205672,-0.827456,---,---,---
08/03/2016 08:10:20,22.33,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:21,---,63.53,72.35,0,0.215871,0.205731,-0.827453,---,---,---
08/03/2016 08:10:25,22.34,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:26,---,63.51,70.73,0,0.215607,0.205758,-0.827454,---,---,---
08/03/2016 08:10:30,22.34,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:31,---,63.48,69.55,0,0.215391,0.205754,-0.827437,---,---,---
08/03/2016 08:10:35,22.34,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:36,---,63.46,68.44,0,0.215163,0.205725,-0.827438,---,---,---
08/03/2016 08:10:41,22.34,63.43,---,---,---,---,---,---,---,---
08/03/2016 08:10:42,---,---,67.09,0,0.214918,0.205723,-0.827448,---,---,---
08/03/2016 08:10:45,22.34,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:46,---,63.41,65.71,0,0.214697,0.205748,-0.827469,---,---,---
08/03/2016 08:10:50,22.34,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:51,---,63.4,64.86,0,0.214604,0.205807,-0.82746,---,---,---
08/03/2016 08:10:55,22.35,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:56,---,63.38,64.11,0,0.214465,0.205803,-0.827466,---,---,---
08/03/2016 08:11:01,22.35,63.35,62.72,0,0.214288,0.205875,-0.827485,---,---,---
08/03/2016 08:11:05,22.35,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:06,---,63.33,61.53,0,0.214082,0.205884,-0.827489,---,---,---
08/03/2016 08:11:11,22.35,63.33,---,---,---,---,---,---,---,---
08/03/2016 08:11:12,---,---,60.34,0,0.213875,0.205889,-0.827496,---,---,---
08/03/2016 08:11:15,22.35,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:16,---,63.33,58.99,0,0.213668,0.205925,-0.827498,---,---,---
08/03/2016 08:11:20,22.36,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:21,---,63.33,57.54,0,0.213471,0.205988,-0.827501,---,---,---
08/03/2016 08:11:25,22.36,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:26,---,63.31,56.09,0,0.21328,0.206057,-0.827496,---,---,---
08/03/2016 08:11:30,22.36,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:31,---,63.28,54.19,0,0.212971,0.206088,-0.827505,---,---,---
08/03/2016 08:11:35,22.36,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:36,---,63.24,52.14,0,0.212639,0.206125,-0.827513,---,---,---
08/03/2016 08:11:40,22.36,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:41,---,63.22,50.45,0,0.21234,0.206127,-0.827543,---,---,---
08/03/2016 08:11:45,22.36,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:46,---,63.28,49.29,0,0.212122,0.206118,-0.827583,---,---,---
08/03/2016 08:11:50,22.37,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:52,---,63.37,49.07,0,0.212103,0.206139,-0.827596,---,---,---
08/03/2016 08:11:56,22.37,63.47,49.32,0,0.212144,0.206135,-0.827608,---,---,---
08/03/2016 08:12:01,22.37,63.58,49.35,0,0.212119,0.206106,-0.827615,---,---,---
08/03/2016 08:12:06,22.37,63.69,49.19,0,0.21206,0.206075,-0.827627,---,---,---
08/03/2016 08:12:11,22.38,63.8,48.28,0,0.211944,0.206123,-0.827684,---,---,---
08/03/2016 08:12:16,22.38,63.89,48.05,0,0.211913,0.206133,-0.82778,---,---,---
08/03/2016 08:12:21,---,63.97,48.56,7.87,0.211987,0.206117,-0.827886,---,---,---
08/03/2016 08:12:25,22.38,---,---,---,---,---,---,---,---,---
08/03/2016 08:12:26,---,64.02,49.67,25.89,0.212127,0.206059,-0.827994,---,---,---
08/03/2016 08:12:30,22.38,---,---,---,---,---,---,---,---,---
08/03/2016 08:12:31,---,64.08,50.93,44.91,0.212351,0.206058,-0.82811,---,---,---
08/03/2016 08:12:36,22.39,64.12,52.95,65.64,0.212695,0.206041,-0.82824,---,---,---
08/03/2016 08:12:41,22.39,64.16,55.36,85.69,0.213111,0.206027,-0.828368,---,---,---
08/03/2016 08:12:46,22.39,64.19,57.8,106.07,0.213608,0.206086,-0.828498,---,---,---
08/03/2016 08:12:51,22.39,64.22,61.49,126.55,0.214283,0.206102,-0.828635,---,---,---
08/03/2016 08:12:56,22.39,64.24,66.22,149.24,0.215092,0.206065,-0.828792,---,---,---
08/03/2016 08:13:01,22.39,64.25,70.62,169.89,0.215907,0.206093,-0.828934,---,---,---
08/03/2016 08:13:06,22.4,64.26,75.72,191.04,0.21683,0.206102,-0.829084,---,---,---
08/03/2016 08:13:11,22.4,64.26,80.84,206.83,0.217793,0.20615,-0.829203,---,---,---
08/03/2016 08:13:16,22.4,64.25,85.96,222.01,0.21879,0.20623,-0.829319,---,---,---
08/03/2016 08:13:21,22.4,64.24,92.22,234.82,0.219894,0.206214,-0.829428,---,---,---
08/03/2016 08:13:26,22.4,64.23,98.39,247.71,0.221013,0.206229,-0.829536,---,---,---
08/03/2016 08:13:31,22.4,64.23,103.84,265.95,0.22198,0.206221,-0.829671,---,---,---
08/03/2016 08:13:36,22.4,64.22,110.04,277.49,0.223128,0.20626,-0.829772,---,---,---
08/03/2016 08:13:41,22.41,64.23,116.59,293.84,0.224298,0.206257,-0.829903,---,---,---
08/03/2016 08:13:46,22.41,64.22,123.71,309.57,0.225581,0.206266,-0.830033,---,---,---
08/03/2016 08:13:51,22.41,64.21,---,---,---,---,---,---,---,---
08/03/2016 08:13:52,---,---,130.64,322.48,0.226798,0.206244,-0.830146,---,---,---
08/03/2016 08:13:56,22.41,64.19,137.56,338.26,0.228053,0.206261,-0.830276,---,---,---
08/03/2016 08:14:01,22.41,64.18,144.53,353.64,0.229299,0.206259,-0.830403,---,---,---
08/03/2016 08:14:06,22.42,64.18,151.82,369.63,0.23055,0.206206,-0.830536,---,---,---
08/03/2016 08:14:11,22.42,64.21,158.76,384.7,0.231858,0.206271,-0.830661,---,---,---
08/03/2016 08:14:16,22.42,64.25,166.03,402.1,0.233191,0.206304,-0.830802,---,---,---
08/03/2016 08:14:21,22.42,64.27,172.86,414.21,0.234427,0.206317,-0.83091,---,---,---
08/03/2016 08:14:26,22.42,64.21,179.13,431.79,0.235587,0.206356,-0.831046,---,---,---
08/03/2016 08:14:31,22.42,64.13,184.65,451.28,0.236594,0.206375,-0.831188,---,---,---
08/03/2016 08:14:36,22.43,64.02,189.67,470.8,0.23753,0.206412,-0.831328,---,---,---
08/03/2016 08:14:41,22.43,63.9,195.06,493.16,0.238605,0.206524,-0.831486,---,---,---
08/03/2016 08:14:46,22.43,63.78,201.35,513.79,0.239773,0.206566,-0.83164,---,---,---
08/03/2016 08:14:51,22.43,63.66,208.74,522.16,0.241071,0.206541,-0.83173,---,---,---
08/03/2016 08:14:56,22.43,63.56,215.37,526.45,0.24228,0.206565,-0.831792,---,---,---
08/03/2016 08:15:01,22.43,63.47,221.6,526.1,0.24344,0.20661,-0.831825,---,---,---
08/03/2016 08:15:06,22.43,63.4,227.16,526.21,0.244515,0.20669,-0.831857,---,---,---
08/03/2016 08:15:11,22.44,63.33,232.49,526.28,0.245531,0.206751,-0.831888,---,---,---
08/03/2016 08:15:16,22.44,63.27,237.45,525.67,0.246452,0.206785,-0.831913,---,---,---
08/03/2016 08:15:21,22.44,63.22,242.28,524.62,0.24731,0.206779,-0.831934,---,---,---
08/03/2016 08:15:26,22.44,63.17,246.2,523.29,0.248048,0.206816,-0.831949,---,---,---
08/03/2016 08:15:31,22.44,63.13,249.09,520.24,0.248594,0.206845,-0.831948,---,---,---
08/03/2016 08:15:36,22.45,63.09,251.46,512.55,0.249061,0.206888,-0.831917,---,---,---
08/03/2016 08:15:41,22.45,63.05,253.38,499.32,0.249413,0.206897,-0.831853,---,---,---
08/03/2016 08:15:46,22.45,63.02,253.58,482.93,0.249523,0.206972,-0.83176,---,---,---
08/03/2016 08:15:51,22.45,62.99,252.72,470.94,0.24945,0.207054,-0.831687,---,---,---
08/03/2016 08:15:56,22.46,62.98,251.54,458.61,0.249282,0.207097,-0.83161,---,---,---
08/03/2016 08:16:01,22.46,62.97,249.48,445.04,0.248958,0.207144,-0.83152,---,---,---
08/03/2016 08:16:06,22.46,62.95,246.16,434.27,0.248423,0.207203,-0.83144,---,---,---
08/03/2016 08:16:11,22.46,62.94,243.12,421.16,0.247935,0.207261,-0.831347,---,---,---
08/03/2016 08:16:16,22.46,62.92,238.93,412.24,0.247209,0.207283,-0.831272,---,---,---
08/03/2016 08:16:21,22.47,62.9,234.83,397.8,0.246492,0.207303,-0.831167,---,---,---
08/03/2016 08:16:26,22.47,62.88,229.55,383.79,0.245585,0.20734,-0.831056,---,---,---
08/03/2016 08:16:31,22.47,62.85,224.26,371.1,0.24473,0.207433,-0.830954,---,---,---
08/03/2016 08:16:36,22.47,62.81,218.83,358.96,0.243779,0.207453,-0.830853,---,---,---
08/03/2016 08:16:41,22.47,62.77,212.98,347.59,0.242743,0.207466,-0.830755,---,---,---
08/03/2016 08:16:46,22.48,62.73,206.13,339.35,0.241576,0.207525,-0.830669,---,---,---
08/03/2016 08:16:51,22.48,62.68,199.98,329.78,0.240504,0.207554,-0.830579,---,---,---
08/03/2016 08:16:56,22.48,62.63,194.34,315.06,0.239492,0.207552,-0.830463,---,---,---
08/03/2016 08:17:01,22.48,62.58,188.9,302.95,0.238532,0.207567,-0.830362,---,---,---
08/03/2016 08:17:06,22.48,62.52,183.54,284.19,0.237589,0.207583,-0.830225,---,---,---
08/03/2016 08:17:11,22.48,62.45,178.01,266.25,0.236639,0.207623,-0.830091,---,---,---
08/03/2016 08:17:16,22.49,62.4,172.44,247.45,0.235678,0.207661,-0.829951,---,---,---
08/03/2016 08:17:21,22.49,62.35,166.7,228.6,0.234667,0.207676,-0.829811,---,---,---
08/03/2016 08:17:26,22.49,62.3,160.63,211.17,0.233599,0.207697,-0.829677,---,---,---
08/03/2016 08:17:31,22.49,62.26,153.89,195.76,0.23246,0.207763,-0.82955,---,---,---
08/03/2016 08:17:36,22.49,62.21,147.19,179.72,0.231282,0.207784,-0.82942,---,---,---
08/03/2016 08:17:41,22.49,62.18,140.38,165.77,0.230089,0.207812,-0.829302,---,---,---
08/03/2016 08:17:46,22.5,62.14,134.17,151,0.228987,0.207822,-0.829182,---,---,---
08/03/2016 08:17:51,22.5,62.1,127.18,136.49,0.227759,0.207846,-0.829059,---,---,---
08/03/2016 08:17:56,22.5,62.05,120.23,121.84,0.226547,0.207877,-0.828936,---,---,---
08/03/2016 08:18:01,22.5,62.01,112.92,107.39,0.225317,0.207956,-0.828812,---,---,---
08/03/2016 08:18:06,22.5,61.98,105.8,93.58,0.224061,0.207975,-0.828692,---,---,---
08/03/2016 08:18:11,22.5,61.95,99.01,81.22,0.22286,0.207991,-0.828583,---,---,---
08/03/2016 08:18:16,22.5,61.93,92.4,70.36,0.22166,0.207973,-0.828483,---,---,---
08/03/2016 08:18:21,22.51,61.91,---,---,---,---,---,---,---,---
08/03/2016 08:18:22,---,---,85.7,65.41,0.220489,0.208002,-0.828416,---,---,---
08/03/2016 08:18:26,22.51,61.88,79.83,65.66,0.219502,0.208067,-0.828384,---,---,---
08/03/2016 08:18:31,22.51,61.86,74.89,66.05,0.218572,0.208021,-0.828358,---,---,---
08/03/2016 08:18:36,22.51,61.85,70.42,66.42,0.217779,0.208029,-0.828335,---,---,---
08/03/2016 08:18:41,22.51,61.83,66.39,67.09,0.217096,0.208068,-0.828315,---,---,---
08/03/2016 08:18:46,22.51,61.81,64.22,66.63,0.216668,0.208029,-0.8283,---,---,---
08/03/2016 08:18:51,22.51,61.79,61.52,65.46,0.21618,0.208024,-0.828278,---,---,---
08/03/2016 08:18:56,22.52,61.78,59.36,63.48,0.215803,0.208034,-0.828254,---,---,---
08/03/2016 08:19:02,22.52,61.78,56.99,62.57,0.21543,0.208086,-0.828235,---,---,---
08/03/2016 08:19:06,22.52,61.78,55.66,62.16,0.215238,0.208131,-0.828225,---,---,---
08/03/2016 08:19:11,22.52,61.79,54.24,62.59,0.215002,0.208151,-0.828219,---,---,---
08/03/2016 08:19:16,22.52,61.8,53.17,61.75,0.21486,0.2082,-0.828209,---,---,---
08/03/2016 08:19:21,22.52,61.81,52.19,60.01,0.21472,0.208236,-0.828193,---,---,---
08/03/2016 08:19:26,22.53,61.82,51.99,58.37,0.214705,0.208258,-0.828182,---,---,---
08/03/2016 08:19:31,22.53,61.84,51.3,54.4,0.21457,0.208246,-0.828155,---,---,---
08/03/2016 08:19:36,22.53,61.87,49.79,53.84,0.214336,0.208283,-0.828144,---,---,---
08/03/2016 08:19:41,22.53,61.89,48.12,53.14,0.214116,0.208363,-0.82813,---,---,---
08/03/2016 08:19:46,22.53,61.91,46.48,53.06,0.21391,0.208451,-0.82812,---,---,---
08/03/2016 08:19:51,22.54,61.94,45.01,53.84,0.213689,0.208493,-0.828116,---,---,---
08/03/2016 08:19:56,22.54,61.96,43.27,54.4,0.213438,0.208554,-0.828109,---,---,---
08/03/2016 08:20:01,22.54,61.97,41.11,54.54,0.213038,0.208542,-0.828097,---,---,---
08/03/2016 08:20:06,22.54,61.98,39.27,55.55,0.212741,0.208574,-0.828092,---,---,---
08/03/2016 08:20:11,22.54,61.98,37.64,57.11,0.212456,0.208581,-0.828092,---,---,---
08/03/2016 08:20:16,22.55,61.98,36.66,58.69,0.2123,0.208602,-0.828095,---,---,---
08/03/2016 08:20:21,22.55,61.97,35.48,60.31,0.212109,0.208623,-0.828097,---,---,---
08/03/2016 08:20:26,22.55,61.96,34.24,61.1,0.211899,0.208635,-0.828095,---,---,---
08/03/2016 08:20:31,22.55,61.95,33.59,62.07,0.211786,0.208639,-0.828096,---,---,---
08/03/2016 08:20:36,22.55,61.94,32.78,60.51,0.211654,0.208652,-0.828083,---,---,---
08/03/2016 08:20:41,22.55,61.92,31.99,59.57,0.211501,0.208641,-0.828073,---,---,---
08/03/2016 08:20:46,22.56,61.89,31.25,58.83,0.211376,0.208647,-0.828064,---,---,---
08/03/2016 08:20:51,22.56,61.86,30.45,56.11,0.211226,0.208643,-0.828044,---,---,---
08/03/2016 08:20:56,22.56,61.81,29.54,54.42,0.21107,0.208649,-0.828029,---,---,---
08/03/2016 08:21:01,22.56,61.76,28.59,54.03,0.210904,0.208654,-0.828021,---,---,---
08/03/2016 08:21:06,22.56,61.71,27.81,51.94,0.210715,0.208605,-0.828005,---,---,---
08/03/2016 08:21:11,22.56,61.65,27.19,52.83,0.210651,0.208652,-0.828006,---,---,---
08/03/2016 08:21:16,22.57,61.6,26.48,54.15,0.210535,0.208663,-0.82801,---,---,---
08/03/2016 08:21:21,22.57,61.54,26.14,58.24,0.210461,0.208651,-0.828031,---,---,---
08/03/2016 08:21:26,22.57,61.49,25.41,59.42,0.21036,0.208682,-0.828033,---,---,---
08/03/2016 08:21:31,22.57,61.44,25.52,62.84,0.210416,0.208718,-0.828053,---,---,---
08/03/2016 08:21:36,22.57,61.4,25.41,66.48,0.210425,0.208747,-0.828073,---,---,---
08/03/2016 08:21:41,22.57,61.36,25.56,68.57,0.21045,0.208746,-0.828086,---,---,---
08/03/2016 08:21:46,22.58,61.31,25.22,---,0.210417,0.208774,---,---,---,---
08/03/2016 08:21:47,---,---,---,69.65,---,---,-0.82809,---,---,---
08/03/2016 08:21:51,22.58,61.27,24.98,70.65,0.210375,0.208775,-0.828094,---,---,---
08/03/2016 08:21:56,22.58,61.22,24.02,71.67,0.210209,0.208783,-0.828094,---,---,---
08/03/2016 08:22:01,22.58,61.19,23.36,72.73,0.210096,0.208786,-0.828097,---,---,---
08/03/2016 08:22:06,22.58,---,---,---,---,---,---,---,---,---
08/03/2016 08:22:07,---,61.14,22.43,71.66,0.209921,0.208779,-0.828085,---,---,---
08/03/2016 08:22:11,22.58,61.1,21.47,73.63,0.209748,0.208778,-0.828091,---,---,---
08/03/2016 08:22:16,22.58,61.07,20.67,---,0.209608,0.208782,---,---,---,---
